 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          260086               2             500             0.1             0.1        -10819.9               1               0         1301.48         2596.79         10.0462
    262144          259238               2             500             0.1            0.12        -11579.4               1               0         1116.03         2728.11         10.0348
    262144          259010               2             500             0.1            0.14        -9437.97               1               0         970.394         2174.51         10.0351
    262144          258738               2             500             0.1            0.16        -8249.84               1               0         868.223         1851.26          10.044
    262144          258743               2             500             0.1            0.18         -8400.6               1               0         785.169         1827.97         10.0553
    262144          258776               2             500             0.1             0.2         -7893.9               1               0         725.489         1657.72         10.0474
    262144          258556               2             500             0.1            0.22        -7441.81               1               0         679.577         1500.27         10.0468
    262144          258177               2             500             0.1            0.24        -6418.92               1               0         645.527            1235         10.0487
    262144          257791               2             500             0.1            0.26        -5896.19               1               0         612.361         1075.46         10.0537
    262144          257855               2             500             0.1            0.28        -5508.22               1               0         589.118          945.21         10.3058
    262144          257987               2             500             0.1             0.3        -4918.63               1               0         568.333         786.981         10.2965
    262144          257658               2             500             0.1            0.32        -4796.79               1               0          553.47         708.006         10.3697
    262144          257274               2             500             0.1            0.34        -3940.34               1               0         539.781         529.581         10.2714
    262144          257175               2             500             0.1            0.36        -3738.17               1               0         529.958         450.075         10.4587
    262144          257197               2             500             0.1            0.38         -3464.5               1               0         520.915         365.851         10.9706
    262144          257016               2             500             0.1             0.4        -2474.87               1               0         514.058         222.738          10.218
    262144          256938               2             500             0.1            0.42        -2281.78               1               0         508.597         167.939          10.295
    262144          257048               2             500             0.1            0.44        -1529.46               1               0         504.441         86.2614         10.5432
    262144          256565               2             500             0.1            0.46        -1032.24               1               0         502.237         39.6381         10.2357
    262144          256805               2             500             0.1            0.48        -510.075               1               0         500.713         9.99747         10.3571
    262144          256498               2             500             0.1             0.5     9.72068e-09               1               0             500               0         10.4516
    262144          255827               2             500             0.1            0.52         543.283               1               0         500.246          11.083         10.3411
    262144          256319               2             500             0.1            0.54         1107.64               1               0         500.939         46.0777         10.3515
    262144          256206               2             500             0.1            0.56         1513.61               1               0         502.287         96.2657         11.2038
    262144          256094               2             500             0.1            0.58         2089.77               1               0         504.456         180.556         10.9213
    262144          256134               2             500             0.1             0.6         2597.79               1               0         507.496         285.757         10.7592
    262144          255478               2             500             0.1            0.62         3143.05               1               0          510.85         422.426         10.7061
    262144          255635               2             500             0.1            0.64          3702.8               1               0         514.008         590.967          10.637
    262144          255483               2             500             0.1            0.66          4178.9               1               0         518.081         775.605         10.5783
    262144          255601               2             500             0.1            0.68         4424.16               1               0          521.97         939.691         10.7021
    262144          255673               2             500             0.1             0.7         5300.97               1               0          526.29         1272.23         10.5333
    262144          255135               2             500             0.1            0.72         5609.02               1               0         532.495         1505.46         10.5206
    262144          255327               2             500             0.1            0.74         5920.61               1               0         535.869         1761.97         10.5714
    262144          254863               2             500             0.1            0.76         6623.85               1               0         541.515         2169.97         10.5793
    262144          255213               2             500             0.1            0.78         7281.66               1               0         547.086         2609.75         10.5648
    262144          255015               2             500             0.1             0.8         7422.17               1               0         553.867         2894.65          10.543
    262144          254917               2             500             0.1            0.82         7965.84               1               0         560.318         3364.77         10.5628
    262144          254509               2             500             0.1            0.84         8470.02               1               0         566.075         3858.94         10.5442
    262144          254752               2             500             0.1            0.86         9434.39               1               0          572.75         4619.08         10.5824
    262144          254136               2             500             0.1            0.88         9674.06               1               0         576.496         5073.08         10.6725
    262144          254504               2             500             0.1             0.9         10086.3               1               0         585.147         5648.34         10.8537
    262144          254931               2             500             0.1            0.92         11181.2               1               0         591.603         6668.48         10.7619
    262144          254575               2             500             0.1            0.94         10826.6               1               0         599.858         6859.72         10.7515
    262144          254439               2             500             0.1            0.96         11353.9               1               0         604.989         7625.28         10.5816
    262144          254083               2             500             0.1            0.98         11803.2               1               0         613.166         8384.97         10.5116
    262144          254218               2             500             0.1               1         13108.9               1               0         619.922         9831.69         10.5188
    262144          254325               2             500             0.1            1.02         13006.4               1               0         628.547         10280.2         10.5756
    262144          253895               2             500             0.1            1.04         13739.1               1               0         635.373         11425.4         10.3521
    262144          254051               2             500             0.1            1.06         14236.8               1               0         642.529         12437.2         10.6105
    262144          254015               2             500             0.1            1.08         14804.3               1               0         650.868         13566.7         10.6364
    262144          253992               2             500             0.1             1.1         15397.7               1               0         658.127         14781.8         10.5843
    262144          253794               2             500             0.1            1.12         15793.5               1               0         665.325         15862.9         10.6826
    262144          253991               2             500             0.1            1.14         16059.5               1               0          673.82         16856.1         10.5388
    262144          252854               2             500             0.1            1.16         16636.7               1               0         682.339         18227.2         10.5496
