 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          261952               1               1             0.1             0.1        -12.6363               1               0         1.32134         3.03271       0.0484214
    262144          261937               1               1             0.1            0.12        -7.61128               1               0         1.07906         1.79322       0.0499838
    262144          261875               1               1             0.1            0.14        -5.88012               1               0        0.963034         1.35478       0.0476513
    262144          261806               1               1             0.1            0.16        -4.38784               1               0        0.858739         0.98463       0.0491037
    262144          261710               1               1             0.1            0.18        -3.26155               1               0        0.776159        0.709713       0.0488205
    262144          261694               1               1             0.1             0.2        -2.52153               1               0        0.717015        0.529521       0.0487452
    262144          261597               1               1             0.1            0.22        -2.10658               1               0        0.681871        0.424687       0.0487818
    262144          261534               1               1             0.1            0.24        -1.67792               1               0        0.640725        0.322831        0.047476
    262144          261479               1               1             0.1            0.26        -1.29468               1               0         0.60587         0.23615       0.0470499
    262144          261370               1               1             0.1            0.28         -1.0676               1               0        0.583306        0.183201       0.0469755
    262144          261262               1               1             0.1             0.3       -0.878941               1               0        0.566049        0.140631       0.0470706
    262144          261168               1               1             0.1            0.32       -0.725905               1               0        0.552098        0.107144       0.0475418
    262144          261050               1               1             0.1            0.34       -0.595022               1               0        0.539793        0.079971       0.0468761
    262144          260971               1               1             0.1            0.36       -0.476453               1               0        0.528938       0.0573649       0.0468396
    262144          260924               1               1             0.1            0.38       -0.346815               1               0        0.516248       0.0366237       0.0491912
    262144          260817               1               1             0.1             0.4       -0.279803               1               0         0.51239       0.0251822       0.0480271
    262144          260705               1               1             0.1            0.42       -0.203242               1               0        0.506193       0.0149586       0.0487634
    262144          260625               1               1             0.1            0.44       -0.138857               1               0        0.503059      0.00783151       0.0483975
    262144          260533               1               1             0.1            0.46      -0.0925745               1               0        0.501804      0.00355486       0.0468456
    262144          260387               1               1             0.1            0.48       -0.043668               1               0        0.500563     0.000855893       0.0469861
    262144          260226               1               1             0.1             0.5     1.11022e-16               1               0             0.5               0       0.0468257
    262144          260107               1               1             0.1            0.52       0.0374576               1               0        0.500466     0.000764136       0.0468319
    262144          260016               1               1             0.1            0.54       0.0692234               1               0        0.502145      0.00287969       0.0473542
    262144          259890               1               1             0.1            0.56        0.102306               1               0        0.503098      0.00650667       0.0468842
    262144          259782               1               1             0.1            0.58        0.123072               1               0           0.507       0.0106334       0.0472372
    262144          259656               1               1             0.1             0.6        0.153306               1               0        0.507811       0.0168637       0.0523206
    262144          259563               1               1             0.1            0.62        0.170912               1               0        0.512483       0.0229706       0.0493861
    262144          259509               1               1             0.1            0.64        0.197151               1               0        0.515177       0.0314652       0.0512262
    262144          259299               1               1             0.1            0.66        0.207825               1               0        0.520666       0.0385723        0.049198
    262144          259111               1               1             0.1            0.68        0.228474               1               0        0.525415       0.0485279       0.0496922
    262144          259021               1               1             0.1             0.7        0.245308               1               0        0.529314       0.0588739       0.0493286
    262144          258978               1               1             0.1            0.72         0.25962               1               0        0.533934       0.0696821       0.0494907
    262144          258795               1               1             0.1            0.74        0.268151               1               0        0.539625       0.0798017       0.0491993
    262144          258692               1               1             0.1            0.76        0.282669               1               0        0.544117       0.0926025       0.0492355
    262144          258567               1               1             0.1            0.78        0.288403               1               0         0.55278        0.103364       0.0494241
    262144          258181               1               1             0.1             0.8        0.311888               1               0         0.55618        0.121636       0.0492721
    262144          258285               1               1             0.1            0.82         0.30363               1               0        0.565021        0.128253       0.0494725
    262144          258033               1               1             0.1            0.84        0.318213               1               0        0.568559        0.144978       0.0497797
    262144          257926               1               1             0.1            0.86        0.332105               1               0        0.573418        0.162599       0.0487946
    262144          257813               1               1             0.1            0.88         0.33799               1               0        0.581751        0.177242       0.0487864
    262144          257648               1               1             0.1             0.9        0.348097               1               0        0.588133        0.194934        0.048988
    262144          257367               1               1             0.1            0.92        0.351575               1               0        0.595892        0.209679       0.0470991
