 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          259471               2               1             0.1             0.1        -32.6209               1               0         2.93802         7.82902       0.0300466
    262144          259408               2               1             0.1            0.12        -11.9326               1               0         2.15691         2.81131       0.0299854
    262144          259201               2               1             0.1            0.14        -8.03972               1               0         1.73212         1.85235        0.030227
    262144          259260               2               1             0.1            0.16        -5.03787               1               0         1.44613          1.1305       0.0301323
    262144          258591               2               1             0.1            0.18        -12.6899               1               0         1.75287         2.76132       0.0299195
    262144          258565               2               1             0.1             0.2        -3.96584               1               0         1.41742        0.832826       0.0285887
    262144          258312               2               1             0.1            0.22         -4.6244               1               0         1.43217         0.93228        0.028725
    262144          257905               2               1             0.1            0.24        -3.87605               1               0         1.38162        0.745753       0.0285208
    262144          257866               2               1             0.1            0.26        -2.62846               1               0         1.22887        0.479431       0.0294687
    262144          258105               2               1             0.1            0.28        -1.88169               1               0         1.10192        0.322899       0.0295134
    262144          257588               2               1             0.1             0.3        -1.81268               1               0         1.16982        0.290029       0.0296851
    262144          257391               2               1             0.1            0.32        -1.71331               1               0         1.14009        0.252884       0.0297675
    262144          257877               2               1             0.1            0.34       -0.706563               1               0         1.00354       0.0949621       0.0299917
    262144          257599               2               1             0.1            0.36        -0.95757               1               0          1.0235        0.115291       0.0302716
    262144          257051               2               1             0.1            0.38       -0.740855               1               0         1.06192       0.0782343       0.0301948
    262144          256990               2               1             0.1             0.4       -0.564641               1               0         1.02599       0.0508177       0.0302175
    262144          257230               2               1             0.1            0.42       -0.356747               1               0         1.00545       0.0262566       0.0302064
    262144          256845               2               1             0.1            0.44       -0.220146               1               0         1.00223       0.0124163        0.030162
    262144          256652               2               1             0.1            0.46       -0.260041               1               0          1.0094      0.00998556       0.0301782
    262144          256544               2               1             0.1            0.48      -0.0991417               1               0         1.00356      0.00194318       0.0302782
    262144          256300               2               1             0.1             0.5               0               1               0               1               0       0.0302626
    262144          256441               2               1             0.1            0.52        0.077004               1               0         1.00094      0.00157088       0.0301706
    262144          256209               2               1             0.1            0.54        0.153318               1               0         1.00233      0.00637804       0.0302541
    262144          256263               2               1             0.1            0.56        0.173739               1               0          1.0124       0.0110498       0.0301938
    262144          256279               2               1             0.1            0.58        0.197452               1               0         1.02354       0.0170599       0.0301913
    262144          255939               2               1             0.1             0.6         0.29168               1               0         1.01677       0.0320848       0.0302126
    262144          255996               2               1             0.1            0.62        0.328164               1               0         1.03439       0.0441052       0.0301654
    262144          255947               2               1             0.1            0.64        0.338524               1               0         1.04853       0.0540284       0.0302433
    262144          255879               2               1             0.1            0.66        0.390298               1               0         1.05816       0.0724392       0.0304166
    262144          255855               2               1             0.1            0.68        0.288143               1               0         1.09049       0.0612016        0.030241
    262144          255376               2               1             0.1             0.7         0.64738               1               0         1.03611        0.155371       0.0301654
    262144          255185               2               1             0.1            0.72        0.642715               1               0         1.04601        0.172505       0.0300354
    262144          255099               2               1             0.1            0.74        0.523898               1               0         1.06329        0.155912       0.0296002
    262144          255052               2               1             0.1            0.76        0.588357               1               0         1.06792        0.192746       0.0296113
    262144          255267               2               1             0.1            0.78        0.571677               1               0         1.12257        0.204889       0.0294639
    262144          255135               2               1             0.1             0.8        0.662836               1               0         1.11964        0.258506       0.0290247
    262144          255148               2               1             0.1            0.82        0.589652               1               0         1.14715        0.249069       0.0294853
    262144          254523               2               1             0.1            0.84        0.737583               1               0          1.0949        0.336043       0.0348043
    262144          254829               2               1             0.1            0.86        0.696974               1               0         1.15279        0.341238       0.0310455
    262144          254831               2               1             0.1            0.88        0.730589               1               0         1.17713        0.383121       0.0307852
    262144          254410               2               1             0.1             0.9        0.689397               1               0         1.16444        0.386062       0.0304002
    262144          254346               2               1             0.1            0.92        0.895139               1               0         1.16342        0.533861       0.0303769
    262144          254508               2               1             0.1            0.94        0.633798               1               0         1.21826        0.401575       0.0302553
    262144          254236               2               1             0.1            0.96        0.850013               1               0         1.20569        0.570869       0.0301874
    262144          254432               2               1             0.1            0.98        0.815055               1               0         1.26304        0.579015       0.0303389
    262144          253963               2               1             0.1               1        0.891464               1               0         1.20741        0.668598       0.0302112
    262144          254117               2               1             0.1            1.02        0.724537               1               0         1.29163        0.572674       0.0301883
    262144          254223               2               1             0.1            1.04        0.871385               1               0         1.30717        0.724644         0.03019
    262144          253557               2               1             0.1            1.06        0.962566               1               0          1.2151        0.840898       0.0298079
    262144          253763               2               1             0.1            1.08        0.865814               1               0         1.28019        0.793432       0.0298576
    262144          254019               2               1             0.1             1.1        0.782312               1               0         1.35756        0.751019        0.029735
    262144          253708               2               1             0.1            1.12        0.929479               1               0         1.28526        0.933569       0.0298002
    262144          253525               2               1             0.1            1.14        0.970676               1               0         1.29099         1.01882       0.0298063
    262144          253714               2               1             0.1            1.16         0.85671               1               0         1.39472        0.938612       0.0304491
    262144          253347               2               1             0.1            1.18        0.821491               1               0         1.39576        0.938472       0.0302588
    262144          253171               2               1             0.1             1.2         0.98486               1               0         1.36755         1.17198       0.0301344
    262144          253390               2               1             0.1            1.22        0.902957               1               0         1.43998         1.11822       0.0304489
    262144          253382               2               1             0.1            1.24        0.889201               1               0         1.47044         1.14494       0.0302809
    262144          253245               2               1             0.1            1.26        0.797154               1               0         1.51329         1.06627       0.0304771
    262144          253063               2               1             0.1            1.28        0.946576               1               0          1.4708         1.31423       0.0311203
    262144          252938               2               1             0.1             1.3        0.890311               1               0         1.51079         1.28205       0.0305409
    262144          253406               2               1             0.1            1.32        0.770007               1               0          1.6158         1.14916       0.0307225
    262144          253134               2               1             0.1            1.34        0.871021               1               0         1.57547         1.34625       0.0303118
    262144          252607               2               1             0.1            1.36         0.98714               1               0         1.48245         1.57903       0.0304463
    262144          252848               2               1             0.1            1.38         1.07637               1               0         1.55056         1.78075       0.0304265
    262144          252811               2               1             0.1             1.4        0.883528               1               0         1.57984         1.51083       0.0304483
    262144          252762               2               1             0.1            1.42        0.853648               1               0         1.62698         1.50788       0.0304374
    262144          252504               2               1             0.1            1.44         1.00468               1               0          1.6073         1.83213       0.0302287
    262144          252606               2               1             0.1            1.46        0.977222               1               0         1.65117         1.83874       0.0302258
    262144          252412               2               1             0.1            1.48         1.07105               1               0         1.61451         2.07826       0.0302215
    262144          252344               2               1             0.1             1.5         1.14811               1               0         1.62551         2.29622       0.0300069
    262144          252044               2               1             0.1            1.52         1.07958               1               0         1.60914         2.22438       0.0299276
    262144          252289               2               1             0.1            1.54        0.992113               1               0         1.69537         2.10487       0.0297819
    262144          252198               2               1             0.1            1.56         1.10559               1               0         1.68425         2.41416       0.0299389
    262144          251883               2               1             0.1            1.58         1.09993               1               0         1.66093         2.47087       0.0307003
    262144          252123               2               1             0.1             1.6        0.977527               1               0         1.75849         2.25809       0.0307074
    262144          251937               2               1             0.1            1.62         1.06109               1               0         1.77402         2.51946       0.0306979
    262144          251380               2               1             0.1            1.64         1.13378               1               0         1.66392         2.76597       0.0306918
    262144          251654               2               1             0.1            1.66         1.16906               1               0         1.81232          2.9292        0.030533
    262144          251752               2               1             0.1            1.68         1.20531               1               0         1.83782         3.10053       0.0304246
    262144          251665               2               1             0.1             1.7         1.20422               1               0         1.78485         3.17913       0.0303704
    262144          251946               2               1             0.1            1.72         1.24541               1               0         1.88417         3.37307       0.0303036
    262144          251724               2               1             0.1            1.74         1.03857               1               0         1.93255         2.88472       0.0302154
    262144          251735               2               1             0.1            1.76        0.918043               1               0         1.97092         2.61422       0.0302246
    262144          251529               2               1             0.1            1.78         1.07859               1               0         1.88765         3.14775       0.0298979
    262144          251496               2               1             0.1             1.8         1.14278               1               0         1.94883         3.41691       0.0299326
    262144          251261               2               1             0.1            1.82         1.12667               1               0         1.92793          3.4503       0.0298961
    262144          251602               2               1             0.1            1.84         1.06456               1               0         2.00177         3.33805       0.0300591
    262144          251206               2               1             0.1            1.86         1.07785               1               0         1.99125         3.45948       0.0302407
    262144          251338               2               1             0.1            1.88        0.958647               1               0         2.05217         3.14858       0.0300909
    262144          250978               2               1             0.1             1.9         1.13674               1               0         1.97749         3.81943       0.0300135
    262144          250884               2               1             0.1            1.92         1.21237               1               0         1.99619         4.16617       0.0301872
    262144          250795               2               1             0.1            1.94         1.02066               1               0          2.0747         3.58619       0.0302169
    262144          250785               2               1             0.1            1.96         1.25221               1               0         2.01366         4.49743       0.0302216
    262144          250443               2               1             0.1            1.98         1.40557               1               0         1.91842           5.159          0.0298
    262144          250596               2               1             0.1               2         1.19106               1               0         2.01449         4.46646       0.0297154
    262144          250273               2               1             0.1            2.02         1.42425               1               0         1.89969         5.45545       0.0297276
    262144          250690               2               1             0.1            2.04         1.33134               1               0          2.1155         5.20765       0.0296198
    262144          250572               2               1             0.1            2.06           1.203               1               0         2.13984         4.80432       0.0296633
    262144          250734               2               1             0.1            2.08         1.15834               1               0         2.18731         4.72187       0.0295583
