 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          262089               3             100            0.01             0.3        -265.895               1        -26.9415         169.976         42.5432         6.30028
    262144          262019               3             100            0.01        0.565895         33.8187               1          6.5339         151.141         2.37532         6.23946
    262144          262020               3             100            0.01        0.532076         17.9858               1         3.17018         150.285         0.59542         6.33068
    262144          262012               3             100            0.01         0.51409         8.11032               1         1.36749         150.059        0.115888         6.27186
    262144          262017               3             100            0.01         0.50598         3.53857               1        0.606839         150.015       0.0212875         6.24099
    262144          262013               3             100            0.01        0.502442         1.43883               1        0.236038             150      0.00352152         6.28058
    262144          262023               3             100            0.01        0.501003        0.611871               1         0.10406         150.001     0.000614143         6.26697
    262144          262033               3             100            0.01        0.500391        0.240655               1       0.0402499             150     9.40951e-05         6.30793
    262144          262007               3             100            0.01         0.50015        0.090733               1       0.0148661             150     1.36285e-05         6.24867
    262144          262018               3             100            0.01        0.500059       0.0366493               1      0.00614724             150      2.1794e-06         6.24245
    262144          262031               3             100            0.01        0.500023        0.014174               1      0.00237435             150     3.23977e-07         6.23912
    262144          262021               3             100            0.01        0.500009      0.00500045               1     0.000842388             150     4.31683e-08          6.2401
    262144          262024               3             100            0.01        0.500004      0.00223366               1     0.000379272             150     7.63248e-09         6.24214
    262144          262021               3             100            0.01        0.500001     0.000817866               1     0.000138481             150     7.53062e-10          6.2379
    262144          262024               3             100            0.01        0.500001     0.000352078               1     5.80894e-05             150    -3.89264e-10         6.24116
    262144          262008               3             100            0.01             0.5     0.000132745               1     2.12877e-05             150     1.81899e-10         6.24183
    262144          262035               3             100            0.01             0.5     5.37537e-05               1     9.05036e-06             150    -3.63798e-10         6.24363
    262144          262016               3             100            0.01             0.5     1.98225e-05               1     3.30185e-06             150    -9.09495e-11         6.25061
    262144          262018               3             100            0.01             0.5     7.62651e-06               1     1.26155e-06             150     1.25146e-09          6.2437
