 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          255734               2              10             0.1            0.66         4.96833               1               0         10.4532        0.922122        0.208229
    262144          255323               2              10             0.1            0.68         5.62918               1               0         10.4553         1.19564        0.210803
    262144          255168               2              10             0.1             0.7         5.98228               1               0         10.4819         1.43575        0.207044
    262144          255295               2              10             0.1            0.72         6.27846               1               0          10.569         1.68514        0.203897
    262144          255128               2              10             0.1            0.74         8.15836               1               0         10.6002         2.42793        0.204503
    262144          255145               2              10             0.1            0.76         7.43322               1               0         10.9299         2.43512        0.205596
    262144          254895               2              10             0.1            0.78         8.19706               1               0         10.8419         2.93783        0.205801
    262144          255024               2              10             0.1             0.8         7.36269               1               0         11.1025         2.87145        0.214987
    262144          254755               2              10             0.1            0.82         8.99567               1               0         11.2795         3.79977        0.213918
    262144          255148               2              10             0.1            0.84         8.97801               1               0         11.4393         4.09038        0.214452
    262144          254881               2              10             0.1            0.86         9.01967               1               0         11.5553         4.41603         0.20857
    262144          254555               2              10             0.1            0.88         9.67211               1               0         11.5019         5.07205        0.206861
    262144          254008               2              10             0.1             0.9         9.23507               1               0         11.6956         5.17164        0.204324
    262144          254236               2              10             0.1            0.92         10.6048               1               0         11.8691         6.32471        0.204641
    262144          254553               2              10             0.1            0.94         9.79387               1               0         12.1599         6.20539        0.204361
    262144          254158               2              10             0.1            0.96         10.6347               1               0         12.0687         7.14228        0.203709
    262144          253911               2              10             0.1            0.98         11.8075               1               0         12.2413         8.38802        0.203937
    262144          253977               2              10             0.1               1         12.3688               1               0         12.4335         9.27661        0.212876
    262144          253979               2              10             0.1            1.02         11.5448               1               0         12.2917         9.12504        0.214901
    262144          254038               2              10             0.1            1.04         10.4893               1               0         12.8714         8.72286        0.213439
    262144          253622               2              10             0.1            1.06          11.623               1               0         12.7454         10.1539        0.204304
    262144          254294               2              10             0.1            1.08         12.0451               1               0         13.0864         11.0381        0.203935
    262144          253762               2              10             0.1             1.1         11.2118               1               0          12.993         10.7633        0.204312
    262144          253559               2              10             0.1            1.12         13.9353               1               0         13.0671         13.9966        0.206819
    262144          253862               2              10             0.1            1.14         11.6654               1               0         13.4227          12.244        0.215242
    262144          253415               2              10             0.1            1.16         13.2942               1               0         13.6893         14.5651        0.214213
    262144          253405               2              10             0.1            1.18         12.9548               1               0         13.6458         14.7996        0.206186
    262144          253295               2              10             0.1             1.2         11.7012               1               0         13.8348         13.9244        0.204416
    262144          253176               2              10             0.1            1.22         13.3283               1               0         14.3655         16.5058        0.203776
    262144          253334               2              10             0.1            1.24         12.3133               1               0         14.2849         15.8546        0.203994
    262144          253201               2              10             0.1            1.26           13.94               1               0          14.552         18.6461         0.20383
    262144          252976               2              10             0.1            1.28         15.3578               1               0         14.6342         21.3227        0.203836
    262144          252825               2              10             0.1             1.3         14.0368               1               0         14.8293          20.213        0.203763
    262144          252822               2              10             0.1            1.32         15.4661               1               0         14.8878         23.0816        0.204042
    262144          253268               2              10             0.1            1.34         13.2216               1               0         15.3528         20.4352        0.204053
    262144          252786               2              10             0.1            1.36         16.4459               1               0          15.183         26.3069        0.203794
    262144          252653               2              10             0.1            1.38         14.9518               1               0         15.1365         24.7363        0.204245
    262144          252673               2              10             0.1             1.4         13.4422               1               0         15.8751         22.9862        0.203992
    262144          252317               2              10             0.1            1.42         16.2572               1               0           15.94         28.7168        0.204941
    262144          252583               2              10             0.1            1.44         14.9023               1               0         15.9787         27.1758        0.204552
    262144          252472               2              10             0.1            1.46         15.4031               1               0         16.1709         28.9826         0.20407
    262144          252218               2              10             0.1            1.48         14.5106               1               0         16.4602         28.1563        0.212214
    262144          252657               2              10             0.1             1.5          15.949               1               0         16.8394         31.8981        0.216062
    262144          252427               2              10             0.1            1.52         17.0865               1               0         16.8601          35.205        0.214392
    262144          252323               2              10             0.1            1.54         17.5163               1               0         16.7861         37.1626        0.212873
    262144          252062               2              10             0.1            1.56         17.5817               1               0         16.8365         38.3915         0.21217
    262144          252192               2              10             0.1            1.58         18.9679               1               0         17.3146         42.6095        0.211716
    262144          252007               2              10             0.1             1.6         16.4537               1               0         17.6536         38.0081        0.213413
    262144          251818               2              10             0.1            1.62          16.511               1               0         17.6851         39.2038        0.212489
    262144          252376               2              10             0.1            1.64         15.6174               1               0         17.9469         38.1003        0.203984
    262144          252217               2              10             0.1            1.66         18.9176               1               0         17.9057         47.3999        0.205517
    262144          251720               2              10             0.1            1.68         15.1975               1               0         17.9804         39.0941        0.205425
    262144          251948               2              10             0.1             1.7         17.9393               1               0         18.4577         47.3598        0.212886
    262144          251667               2              10             0.1            1.72          17.259               1               0         18.5372         46.7442        0.214826
    262144          251407               2              10             0.1            1.74         19.0219               1               0          18.514         52.8352        0.219605
    262144          251904               2              10             0.1            1.76         18.4593               1               0         19.0692         52.5648        0.212289
    262144          251464               2              10             0.1            1.78         18.9775               1               0         19.1315         55.3838        0.204778
    262144          251631               2              10             0.1             1.8         17.7571               1               0         19.4188         53.0938        0.204394
    262144          251581               2              10             0.1            1.82         18.0431               1               0         19.7453         55.2553        0.204351
    262144          251329               2              10             0.1            1.84         19.3154               1               0         19.7837         60.5653        0.204142
    262144          251255               2              10             0.1            1.86         17.9022               1               0         19.5651          57.459        0.204117
    262144          250699               2              10             0.1            1.88         20.5304               1               0          19.198           67.43        0.204301
    262144          250769               2              10             0.1             1.9         19.3018               1               0         19.5819          64.854        0.204031
    262144          251230               2              10             0.1            1.92         19.3978               1               0         20.4617         66.6585        0.214703
    262144          251068               2              10             0.1            1.94         20.1031               1               0         20.3449         70.6343        0.231524
    262144          250824               2              10             0.1            1.96         21.1176               1               0         20.4494          75.846        0.215693
    262144          250973               2              10             0.1            1.98         20.3527               1               0         20.9276         74.7025        0.204797
    262144          250953               2              10             0.1               2         20.6151               1               0         21.2767         77.3067        0.203868
    262144          251086               2              10             0.1            2.02         21.0201               1               0         21.4817         80.5153        0.205071
    262144          250744               2              10             0.1            2.04         18.6318               1               0         21.8955           72.88        0.203903
    262144          250425               2              10             0.1            2.06         18.1355               1               0          21.698         72.4261        0.204177
    262144          250168               2              10             0.1            2.08         20.7317               1               0         21.4378         84.5106         0.20428
