 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          261831               3             500             0.1             0.1        -17625.3               1        -578.803         1949.71         4230.08         31.8534
    262144          261686               3             500             0.1            0.12        -12177.1               1        -478.468          1652.4         2868.93         31.6917
    262144          261568               3             500             0.1            0.14        -8952.03               1        -426.384         1444.54         2062.55         31.9975
    262144          261479               3             500             0.1            0.16         -6533.8               1        -356.283         1291.76         1466.18         31.9646
    262144          261336               3             500             0.1            0.18        -5115.26               1        -307.979          1177.1         1113.08         31.5115
    262144          261227               3             500             0.1             0.2         -4017.4               1        -267.384         1087.42         843.655         31.1887
    262144          261073               3             500             0.1            0.22        -3169.95               1        -233.855         1017.41         639.061         31.9281
    262144          260917               3             500             0.1            0.24        -2553.14               1        -204.258         961.082         491.224         31.8386
    262144          260778               3             500             0.1            0.26        -2074.94               1        -181.432         916.394         378.469         31.8877
    262144          260611               3             500             0.1            0.28        -1689.51               1        -156.557         879.782          289.92         31.6453
    262144          260337               3             500             0.1             0.3        -1357.99               1         -135.58         849.905         217.279         31.7289
    262144          260260               3             500             0.1            0.32        -1137.66               1        -121.408         826.082         167.919         31.9414
    262144          260091               3             500             0.1            0.34        -905.127               1        -103.041         806.394         121.649         31.8586
    262144          259871               3             500             0.1            0.36        -730.184               1        -86.9807         790.848         87.9142         32.1952
    262144          259611               3             500             0.1            0.38        -589.097               1        -74.7919         778.472         62.2087         31.9638
    262144          259476               3             500             0.1             0.4        -450.614               1        -60.4393         768.691         40.5552         31.9904
    262144          259286               3             500             0.1            0.42        -332.412               1        -46.2121         761.455         24.4655         31.9779
    262144          259023               3             500             0.1            0.44        -232.548               1        -34.0181         756.115         13.1157         31.9957
    262144          258870               3             500             0.1            0.46        -144.898               1        -22.1346         752.624         5.56408         31.7861
    262144          258564               3             500             0.1            0.48        -67.9607               1        -10.9023         750.627         1.33203         31.9844
    262144          258376               3             500             0.1             0.5    -2.56114e-08               1     6.17001e-09             750               0         31.7583
    262144          258194               3             500             0.1            0.52         61.3773               1         10.7428         750.579          1.2521         32.1718
    262144          257943               3             500             0.1            0.54         117.716               1         21.2067         752.222         4.89699         31.3171
    262144          257813               3             500             0.1            0.56         165.297               1         30.9489         754.825         10.5129         31.2474
    262144          257406               3             500             0.1            0.58         208.178               1         40.3031         758.258         17.9866         31.2452
    262144          257247               3             500             0.1             0.6         249.735               1         50.2242         762.467         27.4708         31.2462
    262144          256988               3             500             0.1            0.62         285.449               1         58.5933          767.41         38.3644         31.4761
    262144          256741               3             500             0.1            0.64         324.757               1          68.669          772.96         51.8312          31.362
    262144          256424               3             500             0.1            0.66          355.92               1         78.9397         779.123         66.0587         31.3511
    262144          256295               3             500             0.1            0.68         381.792               1         86.1648         785.768         81.0927         31.9874
    262144          256004               3             500             0.1             0.7         407.529               1         94.8244          792.85         97.8071         31.2981
    262144          255584               3             500             0.1            0.72         432.045               1         104.356         800.398         115.961         31.3977
    262144          255511               3             500             0.1            0.74         457.666               1         112.514         808.361         136.201         31.3102
    262144          255220               3             500             0.1            0.76         468.148               1         119.145         816.697         153.365          31.277
    262144          254837               3             500             0.1            0.78          495.27               1         128.962         825.454         177.505         31.2615
    262144          254637               3             500             0.1             0.8         524.567               1         140.628         834.396         204.581         31.6742
    262144          254401               3             500             0.1            0.82         539.386               1         147.946         843.708         227.837         31.7254
    262144          254018               3             500             0.1            0.84         547.034               1         152.626         853.119         249.228         31.3319
    262144          253752               3             500             0.1            0.86         561.799               1         162.188         863.107         275.057         31.4843
    262144          253322               3             500             0.1            0.88         580.622               1         170.249         872.972         304.478         32.3158
    262144          253191               3             500             0.1             0.9         582.715               1          173.72         883.341          326.32         32.1698
    262144          252736               3             500             0.1            0.92         603.868               1         184.573         893.634         360.147          31.957
    262144          252477               3             500             0.1            0.94         616.139               1         193.065         904.417         390.386         31.7941
    262144          252073               3             500             0.1            0.96         631.757               1         201.505         915.249         424.288         31.4462
    262144          251914               3             500             0.1            0.98         635.178               1         206.861         926.275          451.23         31.5649
    262144          251580               3             500             0.1               1         649.362               1         216.388         937.628         487.022         31.7643
    262144          251163               3             500             0.1            1.02         656.871               1         223.258         948.569         519.191         31.9659
    262144          250910               3             500             0.1            1.04         662.927               1         228.686         960.312          551.29         31.9116
    262144          250718               3             500             0.1            1.06         670.331               1         236.731         971.894         585.601         32.1858
    262144          250346               3             500             0.1            1.08         677.106               1         244.916          983.52           620.5         32.0143
    262144          249793               3             500             0.1             1.1         689.765               1         252.401         995.625         662.174         32.0186
    262144          249600               3             500             0.1            1.12         695.338               1         260.493         1007.37         698.397         31.9921
