 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          258899               3               1             0.1             0.1         -41.602               1        -2.45513         4.04134         9.98448        0.034155
    262144          258944               3               1             0.1            0.12        -16.1972               1       -0.509605         2.86247         3.81605        0.034803
    262144          258639               3               1             0.1            0.14         -13.535               1       -0.583473         2.52061         3.11846       0.0345841
    262144          258087               3               1             0.1            0.16        -21.1166               1        -1.00403          2.7716         4.73856       0.0343778
    262144          257686               3               1             0.1            0.18        -14.1962               1       -0.639753         2.63617         3.08908        0.034395
    262144          257580               3               1             0.1             0.2        -10.2076               1       -0.749939         2.24862         2.14359       0.0341048
    262144          257240               3               1             0.1            0.22        -8.24473               1       -0.717247         2.12535         1.66214       0.0337594
    262144          257066               3               1             0.1            0.24        -5.45232               1       -0.314603          2.0173         1.04903       0.0338305
    262144          257172               3               1             0.1            0.26        -3.47382               1       -0.304759         1.74969        0.633625       0.0339659
    262144          256830               3               1             0.1            0.28         -3.2199               1        -0.31418         1.74663        0.552535        0.034064
    262144          256673               3               1             0.1             0.3        -3.76339               1       -0.339798         1.73627        0.602143       0.0336208
    262144          256258               3               1             0.1            0.32        -1.79021               1       -0.159393         1.69078        0.264236       0.0337079
    262144          256413               3               1             0.1            0.34        -1.81132               1       -0.251613         1.61036        0.243442       0.0338263
    262144          255571               3               1             0.1            0.36        -1.57375               1       -0.204489         1.65315        0.189479        0.033748
    262144          256091               3               1             0.1            0.38        -1.09979               1       -0.131368         1.55466        0.116138        0.033637
    262144          255463               3               1             0.1             0.4        -1.20563               1        -0.12264            1.58        0.108506       0.0336924
    262144          255706               3               1             0.1            0.42       -0.506527               1      -0.0740568         1.51246       0.0372804       0.0335046
    262144          255588               3               1             0.1            0.44       -0.389338               1      -0.0479571         1.49808       0.0219587       0.0338155
    262144          255585               3               1             0.1            0.46       -0.226706               1      -0.0402934          1.4953      0.00870553       0.0325806
    262144          255467               3               1             0.1            0.48       -0.116261               1      -0.0210059          1.4972      0.00227871       0.0325862
    262144          255234               3               1             0.1             0.5     2.66454e-15               1    -1.65423e-14             1.5               0       0.0331591
    262144          255169               3               1             0.1            0.52        0.110593               1       0.0179121         1.50395       0.0022561        0.033561
    262144          254735               3               1             0.1            0.54        0.213278               1       0.0292559         1.50284      0.00887237       0.0335874
    262144          254136               3               1             0.1            0.56        0.397185               1       0.0884746          1.4856       0.0252609       0.0329152
    262144          254357               3               1             0.1            0.58        0.447093               1        0.117727         1.50437       0.0386288       0.0323172
    262144          254024               3               1             0.1             0.6        0.505444               1        0.100145         1.50371       0.0555989       0.0324885
    262144          254058               3               1             0.1            0.62        0.679579               1        0.156008         1.49688       0.0913355       0.0323419
    262144          253702               3               1             0.1            0.64        0.745577               1        0.146804         1.50702        0.118994       0.0325323
    262144          254319               3               1             0.1            0.66        0.664662               1        0.188092         1.57304        0.123361       0.0324144
    262144          253997               3               1             0.1            0.68        0.635874               1        0.170401          1.5713         0.13506       0.0323922
    262144          253875               3               1             0.1             0.7        0.828361               1        0.162045         1.58961        0.198807       0.0323835
    262144          253645               3               1             0.1            0.72        0.827093               1        0.190808         1.59225        0.221992       0.0325574
    262144          253692               3               1             0.1            0.74        0.705445               1        0.181013         1.63986        0.209941       0.0333933
    262144          253292               3               1             0.1            0.76        0.858855               1        0.239341         1.61448        0.281361       0.0359206
    262144          253297               3               1             0.1            0.78        0.964942               1        0.239454          1.6395        0.345835       0.0349986
    262144          252865               3               1             0.1             0.8        0.944115               1         0.24652         1.65545        0.368205       0.0353439
    262144          252864               3               1             0.1            0.82        0.883407               1        0.221001         1.68123        0.373151       0.0361106
    262144          252860               3               1             0.1            0.84         1.05714               1         0.28555         1.70208        0.481631       0.0345815
    262144          252653               3               1             0.1            0.86        0.925318               1        0.280152         1.69572        0.453035       0.0344529
    262144          252930               3               1             0.1            0.88        0.994516               1        0.284348         1.74496        0.521524       0.0344672
    262144          252721               3               1             0.1             0.9        0.908246               1        0.267839         1.80003        0.508618       0.0345248
    262144          252677               3               1             0.1            0.92         1.00724               1        0.358418         1.80132        0.600721       0.0344838
    262144          252541               3               1             0.1            0.94         1.13079               1        0.405402          1.8355        0.716467       0.0345077
    262144          252683               3               1             0.1            0.96         0.87033               1        0.210898         1.93161        0.584514       0.0344344
    262144          252334               3               1             0.1            0.98         1.02655               1        0.348771         1.90412         0.72926       0.0344411
    262144          251860               3               1             0.1               1         1.18726               1        0.372177         1.83797        0.890442       0.0344748
    262144          252067               3               1             0.1            1.02         1.11376               1        0.363659         1.93445        0.880319       0.0344807
    262144          251695               3               1             0.1            1.04         1.41193               1        0.451031           1.849         1.17416       0.0348837
    262144          251506               3               1             0.1            1.06         1.21889               1        0.499693         1.90284         1.06482       0.0348784
    262144          251694               3               1             0.1            1.08         1.14468               1        0.434502          1.9969         1.04899       0.0346776
    262144          251279               3               1             0.1             1.1         1.64889               1        0.522584         1.83982         1.58294       0.0346829
    262144          251628               3               1             0.1            1.12         1.15253               1        0.430604         2.03097         1.15761       0.0348852
    262144          251358               3               1             0.1            1.14         1.29445               1        0.395191         2.03288         1.35865       0.0348813
    262144          251268               3               1             0.1            1.16         1.25513               1         0.42821         2.03999         1.37512       0.0341254
    262144          250996               3               1             0.1            1.18         1.26071               1        0.512812         2.00801         1.44024       0.0344296
    262144          251254               3               1             0.1             1.2         1.06973               1        0.405767         2.16639         1.27298       0.0341936
    262144          250813               3               1             0.1            1.22         1.50633               1        0.605538         2.05809         1.86544       0.0339558
    262144          250459               3               1             0.1            1.24         1.48231               1        0.728859         1.98719         1.90862       0.0341118
    262144          250698               3               1             0.1            1.26         1.42997               1        0.537507         2.11723         1.91273       0.0333207
    262144          250871               3               1             0.1            1.28         1.25614               1        0.639894         2.26959         1.74403       0.0329638
    262144          250701               3               1             0.1             1.3         1.19868               1        0.596698         2.27634         1.72609       0.0330813
    262144          250950               3               1             0.1            1.32         1.18079               1        0.491692         2.31643         1.76221       0.0331125
    262144          250190               3               1             0.1            1.34         1.60664               1        0.506455         2.18537         2.48323       0.0329873
    262144          250013               3               1             0.1            1.36         1.56647               1        0.754241         2.15866         2.50572       0.0333957
    262144          250424               3               1             0.1            1.38         1.40494               1        0.645752         2.36332         2.32434       0.0344479
    262144          250415               3               1             0.1             1.4         1.52307               1         0.64548         2.33769         2.60445       0.0340749
    262144          249960               3               1             0.1            1.42         1.43951               1        0.753056         2.32823         2.54275       0.0342134
    262144          250071               3               1             0.1            1.44         1.70439               1        0.764598          2.3598         3.10812       0.0340744
    262144          250212               3               1             0.1            1.46         1.16193               1        0.574368         2.54275         2.18629       0.0339817
    262144          249817               3               1             0.1            1.48         1.52269               1        0.766109         2.35619         2.95462       0.0339692
    262144          249436               3               1             0.1             1.5         1.79756               1        0.653805         2.25084         3.59513       0.0340574
    262144          249698               3               1             0.1            1.52         1.31364               1        0.663263         2.49887         2.70663       0.0346415
    262144          249405               3               1             0.1            1.54         1.61152               1        0.797376         2.46017           3.419       0.0343754
    262144          249171               3               1             0.1            1.56         1.98788               1        0.689182         2.39194         4.34074       0.0347523
    262144          249587               3               1             0.1            1.58         1.34059               1        0.689555         2.61114          3.0115       0.0347865
    262144          249330               3               1             0.1             1.6         1.37247               1        0.677878         2.63582         3.17041       0.0345016
    262144          249316               3               1             0.1            1.62         1.28804               1        0.755125         2.63313         3.05833       0.0345892
    262144          248956               3               1             0.1            1.64         1.64241               1        0.869035         2.52678         4.00683       0.0344967
    262144          248887               3               1             0.1            1.66         1.51414               1        0.816693         2.61962         3.79382       0.0344865
    262144          248976               3               1             0.1            1.68          1.5022               1        0.761499         2.66155         3.86427       0.0344825
    262144          249439               3               1             0.1             1.7         1.37582               1        0.780919         2.90026         3.63216       0.0344652
    262144          248664               3               1             0.1            1.72         1.54127               1        0.844921         2.71438         4.17437       0.0344833
    262144          248874               3               1             0.1            1.74         1.48084               1        0.919068         2.83453         4.11319       0.0344514
    262144          249040               3               1             0.1            1.76         1.45168               1        0.783498         2.89242          4.1338       0.0344714
    262144          248577               3               1             0.1            1.78          1.5577               1         0.91699         2.76609         4.54599       0.0345385
    262144          248283               3               1             0.1             1.8         1.54065               1        0.668221         2.83241         4.60653        0.034522
    262144          248799               3               1             0.1            1.82         1.43553               1        0.830268         3.02543         4.39615       0.0344998
    262144          248742               3               1             0.1            1.84         1.32115               1        0.759438         3.05151          4.1426       0.0345465
    262144          248497               3               1             0.1            1.86         1.40048               1        0.736959         2.99053         4.49499       0.0344816
    262144          248259               3               1             0.1            1.88         1.41451               1         0.78597         3.00596         4.64581       0.0344837
    262144          247809               3               1             0.1             1.9         1.69891               1         1.02197          2.8277         5.70833       0.0344698
    262144          248201               3               1             0.1            1.92         1.63583               1         1.05211         3.00835         5.62137       0.0344863
    262144          248322               3               1             0.1            1.94         1.38523               1        0.815972         3.18139         4.86713       0.0346025
    262144          248205               3               1             0.1            1.96         1.48659               1        0.923576         3.13916         5.33924       0.0345221
    262144          247979               3               1             0.1            1.98         1.58952               1         1.07475         3.09012         5.83416       0.0344993
    262144          248020               3               1             0.1               2         1.53414               1        0.864317         3.14333         5.75302        0.034552
    262144          247468               3               1             0.1            2.02         1.72007               1         1.10948         3.04039         6.58855        0.034513
    262144          247688               3               1             0.1            2.04         1.45967               1        0.948519          3.2571         5.70965       0.0344754
    262144          247429               3               1             0.1            2.06         1.78533               1         1.18134         3.10797         7.12989       0.0344614
    262144          247679               3               1             0.1            2.08          1.5805               1        0.980228         3.23392         6.44276       0.0340711
