 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          255211               2              10             0.1             0.9         6.89555               1               0         11.7904         3.86151         0.52629
    262144          254792               2              10             0.1            0.92         7.05596               1               0         11.9218         4.20817        0.540878
    262144          254462               2              10             0.1            0.94         7.21854               1               0         12.0513         4.57367        0.537524
    262144          254413               2              10             0.1            0.96         7.27915               1               0         12.2189         4.88867        0.531657
    262144          254070               2              10             0.1            0.98         7.39883               1               0         12.3441         5.25613        0.530497
    262144          253765               2              10             0.1               1         7.47185               1               0         12.5158         5.60389        0.539974
    262144          253677               2              10             0.1            1.02         7.58792               1               0         12.6553         5.99749        0.549115
    262144          253337               2              10             0.1            1.04         7.68208               1               0         12.8063         6.38841        0.540778
    262144          253152               2              10             0.1            1.06         7.80249               1               0         12.9355         6.81625        0.519442
    262144          253000               2              10             0.1            1.08          7.8835               1               0         13.1275         7.22444        0.518315
    262144          252491               2              10             0.1             1.1         7.93654               1               0         13.2676         7.61908        0.526065
    262144          252402               2              10             0.1            1.12         8.03825               1               0         13.4287         8.07361        0.519465
    262144          252130               2              10             0.1            1.14         8.04497               1               0         13.5892           8.444        0.530171
    262144          251903               2              10             0.1            1.16         8.18616               1               0         13.7588         8.96876        0.544708
    262144          251686               2              10             0.1            1.18         8.19517               1               0         13.9161         9.36216        0.546411
    262144          251352               2              10             0.1             1.2         8.28972               1               0          14.084         9.86477        0.561385
    262144          250944               2              10             0.1            1.22         8.34199               1               0          14.249         10.3307         0.55652
    262144          250699               2              10             0.1            1.24         8.37176               1               0         14.4173         10.7795        0.533042
    262144          250571               2              10             0.1            1.26         8.43726               1               0         14.5928         11.2857         0.52968
    262144          250155               2              10             0.1            1.28         8.47481               1               0         14.7599         11.7664        0.509935
    262144          249880               2              10             0.1             1.3         8.54046               1               0         14.9261         12.2983        0.509893
    262144          249507               2              10             0.1            1.32         8.63712               1               0         15.0779           12.89        0.508933
    262144          249400               2              10             0.1            1.34         8.58923               1               0          15.261         13.2755         0.50973
    262144          248924               2              10             0.1            1.36         8.62012               1               0         15.4255         13.7888        0.509432
    262144          248590               2              10             0.1            1.38         8.69698               1               0         15.6381         14.3883        0.510539
    262144          248530               2              10             0.1             1.4         8.74538               1               0         15.7857         14.9546        0.508979
    262144          248252               2              10             0.1            1.42         8.77906               1               0         15.9499         15.5073        0.509585
    262144          247864               2              10             0.1            1.44         8.84689               1               0         16.1079         16.1332        0.509263
    262144          247701               2              10             0.1            1.46         8.80539               1               0          16.312         16.5682        0.509709
    262144          247357               2              10             0.1            1.48         8.84859               1               0         16.4926         17.1698        0.509314
    262144          247013               2              10             0.1             1.5         8.96638               1               0          16.667         17.9328        0.508953
    262144          246840               2              10             0.1            1.52         8.96445               1               0         16.8398         18.4704        0.509498
    262144          246323               2              10             0.1            1.54         8.92268               1               0         17.0413         18.9304        0.509475
    262144          246003               2              10             0.1            1.56         8.99816               1               0         17.2289         19.6484         0.51007
    262144          245610               2              10             0.1            1.58         9.06614               1               0          17.351         20.3662         0.51073
    262144          245446               2              10             0.1             1.6         9.04644               1               0         17.5548         20.8973        0.510081
    262144          245188               2              10             0.1            1.62         9.05964               1               0         17.7225         21.5112        0.509983
    262144          244587               2              10             0.1            1.64         9.07581               1               0          17.954         22.1414         0.50922
    262144          244334               2              10             0.1            1.66         9.10699               1               0         18.0986         22.8185        0.509462
    262144          244043               2              10             0.1            1.68         9.16269               1               0         18.2535         23.5701        0.509436
    262144          243801               2              10             0.1             1.7         9.14274               1               0          18.476         24.1368         0.50923
    262144          243560               2              10             0.1            1.72         9.12843               1               0         18.6658         24.7234        0.509208
    262144          242924               2              10             0.1            1.74         9.16688               1               0         18.8262         25.4619        0.509378
    262144          242760               2              10             0.1            1.76           9.205               1               0           19.02         26.2122          0.5095
    262144          242397               2              10             0.1            1.78         9.26691               1               0         19.1735         27.0446        0.509123
    262144          241965               2              10             0.1             1.8         9.23529               1               0         19.4219         27.6135        0.509806
    262144          241812               2              10             0.1            1.82         9.31725               1               0         19.5644         28.5331        0.509485
    262144          241674               2              10             0.1            1.84          9.2981               1               0         19.7689         29.1551        0.509771
    262144          241164               2              10             0.1            1.86          9.2979               1               0           19.95         29.8426         0.51072
    262144          240981               2              10             0.1            1.88         9.29881               1               0         20.1398          30.541        0.509685
    262144          240775               2              10             0.1             1.9         9.35821               1               0          20.333         31.4436        0.509286
    262144          240402               2              10             0.1            1.92         9.39083               1               0         20.5146         32.2706        0.509603
    262144          239956               2              10             0.1            1.94         9.33802               1               0         20.7159         32.8101        0.509547
    262144          239354               2              10             0.1            1.96         9.31623               1               0         20.8918         33.4602        0.509733
    262144          239177               2              10             0.1            1.98         9.43483               1               0         21.0836         34.6296        0.509301
    262144          238737               2              10             0.1               2         9.42525               1               0         21.2261         35.3447        0.516248
    262144          238279               2              10             0.1            2.02         9.44157               1               0         21.4403          36.165        0.509469
    262144          237987               2              10             0.1            2.04         9.41067               1               0         21.6126         36.8108        0.509696
    262144          237674               2              10             0.1            2.06          9.4942               1               0         21.7991          37.916        0.509875
    262144          237555               2              10             0.1            2.08         9.49244               1               0         21.9795          38.695        0.509777
