 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time          Thread
     65536           64013               3              10            0.01        0.498273      0.00124011         2.82843     -0.00959717          24.318     0.000557102        0.782868               1
     65536           64038               3              10            0.01        0.498345      0.00444816         2.82843      -0.0100907          24.319     0.000570308        0.788529               6
     65536           63934               3              10            0.01        0.498213     -0.00870736         2.82843      -0.0110166         24.3188     0.000584835        0.788136               3
     65536           63975               3              10            0.01        0.498314      0.00280913         2.82843      -0.0101283         24.3168     0.000538068        0.794458               4
     65536           63934               3              10            0.01        0.498278      0.00489594         2.82843     -0.00998209         24.3189     0.000564726        0.779279               0
     65536           63951               3              10            0.01        0.498308      0.00487186         2.82843      -0.0106153         24.3188     0.000594581          0.8006               2
     65536           63928               3              10            0.01        0.498281      -0.0025799         2.82843      -0.0103558         24.3181     0.000567932        0.785537               7
     65536           63997               3              10            0.01        0.498334      0.00726164         2.82843     -0.00956991         24.3188     0.000558525        0.790712               5
     65536           63988               3              10            0.01        0.498261      -0.0021378         2.82843      -0.0103808         24.3175     0.000554518        0.788911               1
     65536           64000               3              10            0.01        0.498301     -0.00400145         2.82843      -0.0109212         24.3198     0.000568824        0.794878               6
     65536           64009               3              10            0.01          0.4983      0.00951463         2.82843     -0.00954552         24.3187     0.000549862        0.799929               3
     65536           63954               3              10            0.01        0.498286    -0.000297043         2.82843      -0.0105266         24.3181     0.000553531        0.810673               4
     65536           64061               3              10            0.01        0.498229     -0.00929016         2.82843      -0.0111903         24.3173     0.000566306        0.822399               0
     65536           64055               3              10            0.01        0.498259     -0.00396474         2.82843      -0.0100582         24.3172     0.000546258          0.8254               2
     65536           63998               3              10            0.01        0.498307      0.00223092         2.82843      -0.0104685         24.3186     0.000565926        0.803882               7
     65536           64006               3              10            0.01        0.498282      0.00567798         2.82843     -0.00972156         24.3187      0.00057023        0.808009               1
     65536           63969               3              10            0.01        0.498261      0.00382664         2.82843     -0.00968428          24.318      0.00055993        0.839417               5
     65536           64021               3              10            0.01        0.498341      0.00865454         2.82843      -0.0100522         24.3185     0.000574723        0.821667               6
     65536           63961               3              10            0.01        0.498205    -0.000258758         2.82843      -0.0109279         24.3173     0.000578381        0.800862               3
     65536           63948               3              10            0.01        0.498289    -0.000654401         2.82843      -0.0104084          24.319     0.000580518        0.794067               4
     65536           64032               3              10            0.01        0.498322      0.00257707         2.82843      -0.0102776         24.3196     0.000565981         0.78875               0
     65536           63955               3              10            0.01        0.498299      0.00401038         2.82843      -0.0102647         24.3186     0.000574546        0.801124               2
     65536           64007               3              10            0.01        0.498285     -0.00245594         2.82843      -0.0110297         24.3183     0.000577414        0.801019               7
     65536           63995               3              10            0.01        0.498225      0.00529265         2.82843     -0.00992422         24.3194     0.000578503        0.794159               1
     65536           64022               3              10            0.01        0.498223      -0.0131509         2.82843      -0.0115441         24.3187      0.00058734        0.811816               5
     65536           63994               3              10            0.01        0.498254      0.00433246         2.82843       -0.010125         24.3186     0.000570066        0.808357               6
     65536           64069               3              10            0.01        0.498208     -0.00796909         2.82843      -0.0113922         24.3174     0.000562132        0.790867               3
     65536           64033               3              10            0.01        0.498296      -0.0009546         2.82843     -0.00971569         24.3191      0.00054217        0.788886               4
     65536           63921               3              10            0.01        0.498296      0.00385222         2.82843      -0.0103245         24.3197     0.000583665        0.792474               0
     65536           64039               3              10            0.01        0.498259     -0.00303124         2.82843      -0.0102824         24.3182     0.000554808        0.818193               2
     65536           64045               3              10            0.01        0.498173     -0.00795863         2.82843      -0.0115196           24.32     0.000608467        0.790033               1
     65536           63959               3              10            0.01        0.498309     -0.00539084         2.82843      -0.0105448         24.3177     0.000545951        0.838974               7
     65536           64017               3              10            0.01        0.498354      0.00979568         2.82843     -0.00961191         24.3196     0.000559733         0.80826               5
     65536           64019               3              10            0.01        0.498211     -0.00376449         2.82843      -0.0113929         24.3195     0.000601278        0.817402               6
     65536           63993               3              10            0.01        0.498288      0.00153713         2.82843      -0.0107017         24.3196     0.000592812         0.80465               3
     65536           63940               3              10            0.01        0.498305      0.00402542         2.82843      -0.0102305         24.3187     0.000585184        0.811494               4
     65536           63997               3              10            0.01        0.498258     -0.00516502         2.82843      -0.0109062         24.3182     0.000582802        0.792855               0
     65536           64015               3              10            0.01        0.498289      0.00324184         2.82843       -0.010587           24.32     0.000585702        0.780814               2
     65536           63989               3              10            0.01        0.498252      -0.0110125         2.82843      -0.0116749          24.319     0.000586751        0.777414               1
     65536           64008               3              10            0.01        0.498363      0.00536723         2.82843     -0.00932313         24.3189     0.000548486        0.780292               7
     65536           63930               3              10            0.01        0.498256     -0.00107983         2.82843      -0.0109823         24.3189     0.000588036        0.792322               5
     65536           63990               3              10            0.01        0.498248     0.000682022         2.82843      -0.0107084         24.3189     0.000579162        0.800086               6
     65536           64068               3              10            0.01        0.498272     0.000511419         2.82843      -0.0111736         24.3187     0.000587181         0.78675               3
     65536           63970               3              10            0.01        0.498265     -0.00170476         2.82843     -0.00997431         24.3185      0.00054502         0.80366               4
     65536           63991               3              10            0.01        0.498309     -0.00172604         2.82843      -0.0105382          24.318      0.00056235         0.81519               0
     65536           63963               3              10            0.01        0.498257      0.00534365         2.82843     -0.00984919         24.3178     0.000552422        0.805606               2
     65536           63956               3              10            0.01        0.498362      0.00607425         2.82843     -0.00984666         24.3194     0.000555375         0.83018               1
     65536           63983               3              10            0.01        0.498267      0.00791244         2.82843     -0.00930445         24.3187     0.000551915        0.798448               5
     65536           63969               3              10            0.01        0.498242     -0.00366662         2.82843      -0.0106945         24.3184     0.000589284        0.789643               6
     65536           64073               3              10            0.01         0.49831     9.64745e-05         2.82843       -0.010748         24.3182     0.000577545        0.885385               7
     65536           64018               3              10            0.01        0.498267     -0.00990135         2.82843      -0.0115198         24.3194     0.000574765        0.796921               3
     65536           63966               3              10            0.01        0.498282      0.00241866         2.82843      -0.0102413         24.3192     0.000566298        0.797508               4
     65536           63961               3              10            0.01        0.498326      0.00189718         2.82843     -0.00940565         24.3181     0.000535052        0.785651               0
     65536           64068               3              10            0.01        0.498203      -0.0144471         2.82843      -0.0115593         24.3187     0.000582351        0.797973               2
     65536           63977               3              10            0.01        0.498301       0.0065944         2.82843      -0.0093481         24.3188     0.000553774        0.790927               1
     65536           63999               3              10            0.01        0.498188       -0.010489         2.82843      -0.0107843         24.3184      0.00056566        0.781168               5
     65536           63947               3              10            0.01        0.498309    -0.000116592         2.82843     -0.00993069         24.3186     0.000561534        0.791483               7
     65536           64090               3              10            0.01        0.498278    -0.000417068         2.82843      -0.0109679          24.319     0.000586802        0.801005               6
     65536           64018               3              10            0.01        0.498366       0.0120944         2.82843     -0.00918031         24.3181     0.000561448        0.783291               3
     65536           63996               3              10            0.01        0.498258      0.00124596         2.82843      -0.0102271          24.318      0.00056482        0.789502               4
     65536           63975               3              10            0.01        0.498307      0.00187388         2.82843      -0.0103725         24.3186     0.000571065         0.77701               0
     65536           64022               3              10            0.01        0.498348       0.0100577         2.82843     -0.00936298         24.3194     0.000561426        0.773048               2
     65536           64002               3              10            0.01        0.498236      0.00258146         2.82843      -0.0103191         24.3183     0.000567539        0.778608               1
     65536           64035               3              10            0.01        0.498293      -0.0031641         2.82843      -0.0106838         24.3201     0.000577358        0.771543               5
     65536           63946               3              10            0.01         0.49831     1.08248e-07         2.82843      -0.0105214         24.3195     0.000574191        0.775585               7
     65536           63916               3              10            0.01        0.498282     -0.00214313         2.82843      -0.0106518         24.3182     0.000567561        0.780202               6
     65536           63970               3              10            0.01        0.498245     -0.00590302         2.82843      -0.0107658          24.319     0.000574918        0.785671               3
     65536           63937               3              10            0.01        0.498246     -0.00763604         2.82843      -0.0108391         24.3189     0.000569648        0.768519               4
     65536           64110               3              10            0.01        0.498289     -0.00279978         2.82843      -0.0102989          24.318     0.000550506        0.758137               0
     65536           63994               3              10            0.01        0.498247      -0.0158257         2.82843      -0.0116741         24.3184     0.000590859        0.759651               2
     65536           63959               3              10            0.01         0.49821      -0.0125548         2.82843       -0.011229         24.3195     0.000564148        0.757765               1
     65536           64007               3              10            0.01        0.498325       0.0060655         2.82843      -0.0102694          24.319      0.00056635        0.750426               5
     65536           64052               3              10            0.01        0.498304      0.00107695         2.82843      -0.0106022         24.3195     0.000581185        0.762935               6
     65536           64100               3              10            0.01        0.498304    -0.000254135         2.82843     -0.00957687         24.3187     0.000533351        0.754674               3
     65536           63988               3              10            0.01        0.498322      0.00105815         2.82843       -0.010558         24.3183     0.000566619        0.750125               4
     65536           63990               3              10            0.01        0.498317      0.00616214         2.82843      -0.0101158         24.3188     0.000566251        0.775434               0
     65536           64000               3              10            0.01        0.498405       0.0119752         2.82843     -0.00835206         24.3191     0.000537979        0.752803               2
     65536           63944               3              10            0.01        0.498264     -0.00290159         2.82843      -0.0107488         24.3191     0.000562641        0.753728               5
     65536           64029               3              10            0.01        0.498335      0.00229352         2.82843      -0.0104495         24.3171     0.000560375        0.775004               1
     65536           64066               3              10            0.01        0.498307      0.00425215         2.82843     -0.00931456         24.3176     0.000523561        0.755539               3
     65536           63961               3              10            0.01        0.498293      0.00236341         2.82843      -0.0103335         24.3191     0.000581491        0.783737               6
     65536           64062               3              10            0.01        0.498311      0.00472606         2.82843      -0.0103061         24.3182     0.000563366        0.756482               4
     65536           63973               3              10            0.01        0.498255     -0.00353394         2.82843     -0.00979916         24.3191     0.000537814        0.752328               0
     65536           63952               3              10            0.01        0.498286      0.00384606         2.82843      -0.0100227         24.3187     0.000579975        0.749155               2
     65536           64021               3              10            0.01        0.498293    -0.000988362         2.82843       -0.010704         24.3194     0.000579801        0.749145               5
     65536           63984               3              10            0.01        0.498312      0.00395649         2.82843      -0.0103492         24.3184     0.000564731        0.759974               1
     65536           63978               3              10            0.01        0.498264      0.00707976         2.82843      -0.0102431         24.3181     0.000566324        0.751083               3
     65536           63982               3              10            0.01        0.498269     -0.00397936         2.82843      -0.0104413         24.3179     0.000551562         0.75408               6
     65536           64037               3              10            0.01        0.498264     -0.00715913         2.82843      -0.0105873         24.3186     0.000545049        0.749149               4
     65536           63986               3              10            0.01         0.49829     0.000794729         2.82843     -0.00970468         24.3179     0.000551278         0.75093               0
     65536           64031               3              10            0.01        0.498247     -0.00889978         2.82843      -0.0112173         24.3185     0.000578578        0.747989               2
     65536           63984               3              10            0.01        0.498303      0.00407097         2.82843     -0.00968713         24.3194     0.000570205        0.747246               5
     65536           64019               3              10            0.01        0.498273     -0.00083425         2.82843      -0.0101164         24.3179     0.000554887        0.749422               1
     65536           64039               3              10            0.01        0.498193     -0.00603367         2.82843      -0.0112761         24.3191     0.000585051        0.750397               3
     65536           63948               3              10            0.01        0.498309      0.00267308         2.82843      -0.0103221         24.3195     0.000566507        0.753975               6
     65536           64035               3              10            0.01        0.498336      0.00339938         2.82843     -0.00976712          24.318     0.000537062        0.750623               4
     65536           64057               3              10            0.01        0.498282     -0.00337754         2.82843      -0.0101422         24.3195     0.000561654        0.760647               0
     65536           63979               3              10            0.01        0.498336     -0.00135753         2.82843       -0.010352         24.3179     0.000569335        0.761958               2
     65536           64017               3              10            0.01        0.498262     -0.00593859         2.82843      -0.0106177         24.3186     0.000555996        0.758847               5
     65536           63978               3              10            0.01        0.498281     -0.00443011         2.82843      -0.0100744         24.3182     0.000547062        0.761063               1
     65536           63988               3              10            0.01        0.498254     -0.00725844         2.82843      -0.0106722         24.3185     0.000553908        0.783529               3
     65536           63985               3              10            0.01        0.498283     -0.00740398         2.82843      -0.0118133         24.3186     0.000589182        0.766155               6
     65536           64033               3              10            0.01        0.498302     0.000652676         2.82843      -0.0105345         24.3185     0.000570291        0.760363               4
     65536           63981               3              10            0.01        0.498316      0.00573902         2.82843     -0.00976975         24.3197     0.000573872        0.751239               0
     65536           63968               3              10            0.01         0.49835      0.00478528         2.82843      -0.0101192         24.3183     0.000559203        0.762713               2
     65536           63979               3              10            0.01        0.498321      0.00168013         2.82843      -0.0095259         24.3174     0.000542378        0.753245               5
     65536           63975               3              10            0.01        0.498325      0.00470653         2.82843     -0.00979493         24.3187     0.000540635        0.749687               1
     65536           64049               3              10            0.01        0.498326      0.00241744         2.82843      -0.0100189         24.3189     0.000574347        0.758219               3
     65536           64012               3              10            0.01        0.498357      0.00504781         2.82843      -0.0102705         24.3188     0.000581926        0.753757               6
     65536           63990               3              10            0.01        0.498295      0.00509022         2.82843     -0.00977686         24.3194     0.000558491        0.753597               4
     65536           64000               3              10            0.01        0.498259      0.00738191         2.82843     -0.00981137         24.3185       0.0005776        0.754095               0
     65536           64022               3              10            0.01        0.498302      0.00214088         2.82843      -0.0100459         24.3178     0.000548993        0.755135               2
     65536           64022               3              10            0.01        0.498305     -0.00155259         2.82843      -0.0104723         24.3181     0.000541423        0.775566               5
     65536           64021               3              10            0.01        0.498278     -0.00799857         2.82843      -0.0109434         24.3182     0.000561337        0.748889               1
     65536           63929               3              10            0.01        0.498302     -0.00109351         2.82843      -0.0104673         24.3183     0.000569398        0.752601               3
     65536           63963               3              10            0.01        0.498306     -0.00242048         2.82843     -0.00991511         24.3185      0.00053213        0.750821               6
     65536           64011               3              10            0.01        0.498244     -0.00671998         2.82843      -0.0109672         24.3173      0.00056722        0.752215               4
     65536           64056               3              10            0.01        0.498185      -0.0107879         2.82843      -0.0116526         24.3199     0.000589811        0.747246               0
     65536           63980               3              10            0.01        0.498281     0.000729342         2.82843      -0.0110562         24.3187     0.000599528        0.750466               2
     65536           64038               3              10            0.01        0.498358      0.00450386         2.82843     -0.00990895         24.3184     0.000545741        0.747322               1
     65536           63983               3              10            0.01         0.49832      -0.0010223         2.82843       -0.010055         24.3186     0.000551644        0.756625               5
     65536           64034               3              10            0.01        0.498313      0.00248601         2.82843      -0.0100211         24.3183     0.000559771        0.750696               3
     65536           64006               3              10            0.01         0.49833      0.00768475         2.82843      -0.0098064         24.3192     0.000569525        0.752112               6
     65536           64026               3              10            0.01        0.498311     -0.00250219         2.82843      -0.0104753         24.3195     0.000564881        0.750138               4
     65536           63932               3              10            0.01        0.498293     0.000131569         2.82843      -0.0105974         24.3194     0.000562839        0.750059               0
     65536           64008               3              10            0.01        0.498273     -0.00282169         2.82843      -0.0101806         24.3189     0.000566544        0.753827               2
     65536           63983               3              10            0.01        0.498313      0.00495015         2.82843      -0.0100315         24.3193      0.00056627        0.755193               1
     65536           63988               3              10            0.01         0.49833       0.0095987         2.82843     -0.00921373         24.3191     0.000546572        0.774741               5
     65536           63936               3              10            0.01        0.498288     -0.00708332         2.82843      -0.0108684         24.3186     0.000563224        0.753952               3
     65536           64037               3              10            0.01        0.498253    -0.000647518         2.82843      -0.0103935         24.3175     0.000556535        0.756755               6
     65536           64051               3              10            0.01        0.498336      0.00798402         2.82843     -0.00935944         24.3186     0.000564009        0.759774               4
     65536           64025               3              10            0.01        0.498292       0.0027127         2.82843      -0.0100389         24.3185      0.00055762        0.748985               0
     65536           63963               3              10            0.01        0.498301      0.00587919         2.82843     -0.00998718         24.3204     0.000600972        0.754328               2
     65536           64032               3              10            0.01        0.498264      0.00376999         2.82843      -0.0106887         24.3179     0.000575555        0.749973               1
     65536           63948               3              10            0.01        0.498234     -0.00611236         2.82843      -0.0111206         24.3196     0.000589971        0.763267               5
     65536           64038               3              10            0.01        0.498359       0.0100709         2.82843     -0.00918058         24.3183     0.000539998        0.751974               3
     65536           64003               3              10            0.01         0.49826     -0.00154772         2.82843      -0.0104211         24.3187     0.000578782        0.756679               6
     65536           64038               3              10            0.01        0.498257     -0.00378016         2.82843      -0.0108346         24.3189     0.000588381        0.756981               4
     65536           64101               3              10            0.01        0.498264      -0.0148633         2.82843      -0.0115696         24.3183     0.000553688        0.761511               0
     65536           63991               3              10            0.01        0.498243      -0.0149107         2.82843      -0.0116569         24.3196     0.000583876        0.781673               2
     65536           63979               3              10            0.01        0.498226     -0.00132688         2.82843      -0.0101162         24.3176     0.000569456        0.774751               1
     65536           64001               3              10            0.01        0.498296       0.0023359         2.82843     -0.00997826         24.3181     0.000559057        0.796717               5
     65536           63899               3              10            0.01        0.498258    -4.40167e-05         2.82843      -0.0102715         24.3176     0.000563856        0.781457               3
     65536           63993               3              10            0.01        0.498275     -0.00524837         2.82843      -0.0112159         24.3193     0.000588668        0.787125               6
     65536           63973               3              10            0.01        0.498294    -0.000398957         2.82843      -0.0104684           24.32     0.000576508        0.822789               4
     65536           64019               3              10            0.01        0.498413       0.0117925         2.82843     -0.00918942         24.3187     0.000548324        0.832451               0
     65536           64007               3              10            0.01        0.498392      0.00747154         2.82843     -0.00949031         24.3175     0.000543701        0.805579               2
     65536           63957               3              10            0.01        0.498239     -0.00274881         2.82843      -0.0106562         24.3184     0.000574208        0.805865               1
     65536           63985               3              10            0.01        0.498272       0.0033926         2.82843      -0.0100381         24.3185     0.000557275        0.785451               5
     65536           63950               3              10            0.01        0.498328     -0.00181291         2.82843       -0.010452         24.3184     0.000544061        0.783927               6
     65536           64027               3              10            0.01        0.498259     -0.00550911         2.82843      -0.0108298         24.3176     0.000550463        0.815669               3
     65536           63962               3              10            0.01        0.498298      0.00388365         2.82843      -0.0098878         24.3194     0.000563673        0.791184               4
     65536           64040               3              10            0.01        0.498295     -0.00300165         2.82843      -0.0112962         24.3189     0.000587548        0.790608               0
     65536           64077               3              10            0.01        0.498317      -0.0146638         2.82843      -0.0119043         24.3191     0.000577338        0.761371               2
     65536           63997               3              10            0.01        0.498267     -0.00668826         2.82843      -0.0107476         24.3183     0.000561427        0.789464               1
     65536           63953               3              10            0.01        0.498238    -0.000389997         2.82843      -0.0112672         24.3185     0.000603937        0.767434               5
     65536           64029               3              10            0.01        0.498346      0.00754955         2.82843     -0.00998293         24.3184     0.000569555        0.780477               6
     65536           64086               3              10            0.01        0.498314      0.00176522         2.82843      -0.0108412         24.3184     0.000566345        0.776497               3
     65536           63937               3              10            0.01         0.49826     -0.00643863         2.82843      -0.0107248          24.319     0.000563105        0.808671               4
     65536           64015               3              10            0.01        0.498325      0.00709806         2.82843     -0.00986923         24.3189     0.000560266        0.752885               0
     65536           63993               3              10            0.01        0.498464       0.0182719         2.82843     -0.00862957         24.3181     0.000539387        0.763469               2
     65536           63991               3              10            0.01        0.498334       0.0042475         2.82843     -0.00940072         24.3186     0.000533846        0.756422               1
     65536           63998               3              10            0.01        0.498242     -0.00167518         2.82843      -0.0103116         24.3199     0.000588504        0.750084               5
     65536           63951               3              10            0.01         0.49827     -0.00107534         2.82843       -0.010243         24.3192     0.000572614         0.76134               6
     65536           64067               3              10            0.01        0.498296     -0.00223495         2.82843      -0.0101407         24.3191     0.000539808        0.770084               3
     65536           63996               3              10            0.01        0.498324       0.0089143         2.82843     -0.00969439          24.318     0.000576129        0.786792               4
     65536           63967               3              10            0.01        0.498254     -0.00564099         2.82843      -0.0108137         24.3189     0.000565316        0.761058               0
     65536           63976               3              10            0.01        0.498281     -0.00291793         2.82843      -0.0100908         24.3188      0.00054095        0.779838               2
     65536           63998               3              10            0.01        0.498291     -0.00468893         2.82843      -0.0105919         24.3175     0.000574448        0.772201               1
     65536           64038               3              10            0.01        0.498259     -0.00531469         2.82843      -0.0106758          24.319      0.00056684        0.766309               5
     65536           63964               3              10            0.01        0.498281     -0.00619282         2.82843      -0.0107133         24.3186     0.000561495        0.774545               6
     65536           64007               3              10            0.01        0.498319    -0.000744958         2.82843     -0.00968323         24.3196     0.000535986        0.789711               3
     65536           63947               3              10            0.01        0.498235      -0.0020238         2.82843      -0.0105949         24.3188     0.000582942        0.769807               4
     65536           63996               3              10            0.01        0.498311      0.00300515         2.82843      -0.0105132          24.319     0.000574624        0.757193               0
     65536           64016               3              10            0.01         0.49831     -0.00273485         2.82843      -0.0109757         24.3191     0.000580106        0.762213               2
     65536           64029               3              10            0.01        0.498338      0.00428634         2.82843      -0.0102594          24.318     0.000567589        0.777437               1
     65536           63967               3              10            0.01        0.498312     -0.00081113         2.82843      -0.0100882         24.3185     0.000553161        0.779215               5
     65536           63959               3              10            0.01        0.498343      0.00296901         2.82843      -0.0102038         24.3189     0.000572429        0.785798               6
     65536           63958               3              10            0.01        0.498326      0.00350412         2.82843     -0.00962957         24.3183     0.000547932        0.784625               3
     65536           63972               3              10            0.01        0.498255     -0.00657274         2.82843      -0.0110232          24.319     0.000592286        0.808367               4
     65536           63976               3              10            0.01        0.498281      0.00125764         2.82843      -0.0101801          24.318      0.00057059        0.771754               0
     65536           63993               3              10            0.01        0.498337      0.00762403         2.82843     -0.00916796         24.3189     0.000558032        0.764921               2
     65536           63918               3              10            0.01        0.498295      0.00395603         2.82843      -0.0101516          24.318     0.000596476         0.75684               1
     65536           64020               3              10            0.01         0.49832      0.00242517         2.82843      -0.0098484           24.32     0.000567333        0.758504               5
     65536           63951               3              10            0.01        0.498313       0.0057847         2.82843      -0.0102427         24.3199     0.000585093        0.760076               6
     65536           63990               3              10            0.01        0.498291      0.00355828         2.82843     -0.00938577         24.3175      0.00053405        0.762674               3
     65536           63974               3              10            0.01        0.498321      0.00737201         2.82843     -0.00959927         24.3176     0.000544837        0.753925               4
     65536           64018               3              10            0.01        0.498268      0.00258098         2.82843      -0.0106866         24.3187     0.000586485        0.766744               0
     65536           64009               3              10            0.01        0.498261     -0.00439597         2.82843      -0.0112281         24.3186     0.000580371        0.768748               2
     65536           63971               3              10            0.01        0.498256     -0.00746497         2.82843      -0.0113152         24.3189     0.000598554        0.757018               1
     65536           63977               3              10            0.01        0.498296      0.00982872         2.82843     -0.00996799         24.3191     0.000592119        0.767774               5
     65536           63970               3              10            0.01        0.498256      -0.0135355         2.82843      -0.0117863         24.3198     0.000590901        0.773958               6
     65536           64065               3              10            0.01        0.498255     -0.00175423         2.82843      -0.0103626         24.3189     0.000563896        0.767904               3
     65536           64059               3              10            0.01        0.498247      0.00240467         2.82843      -0.0102716         24.3182      0.00057289         0.76623               4
     65536           64052               3              10            0.01        0.498242     -0.00399238         2.82843      -0.0110747         24.3177     0.000570305        0.765155               0
     65536           64052               3              10            0.01        0.498305      0.00157544         2.82843      -0.0101731         24.3176     0.000555306         0.76612               2
     65536           64046               3              10            0.01         0.49833    -0.000942683         2.82843     -0.00990651         24.3179       0.0005435        0.780926               1
     65536           63935               3              10            0.01        0.498198      -0.0138835         2.82843      -0.0116079         24.3178     0.000588477        0.762908               5
     65536           64020               3              10            0.01        0.498391       0.0115669         2.82843     -0.00861002         24.3185     0.000541401        0.776494               6
     65536           64046               3              10            0.01        0.498273     8.29585e-05         2.82843      -0.0104174         24.3189     0.000569687        0.759538               3
     65536           63990               3              10            0.01        0.498223     -0.00111905         2.82843      -0.0111443         24.3179     0.000580487         0.78686               4
     65536           64041               3              10            0.01        0.498282     0.000658782         2.82843      -0.0101923          24.318     0.000552046        0.760041               0
     65536           64030               3              10            0.01        0.498289     -0.00454634         2.82843      -0.0111755         24.3188      0.00058484        0.756675               2
     65536           64046               3              10            0.01        0.498336      0.00814052         2.82843     -0.00965656         24.3178     0.000543581        0.761878               5
     65536           64035               3              10            0.01         0.49834       0.0107277         2.82843     -0.00985224         24.3181     0.000571369         0.76748               1
     65536           64001               3              10            0.01        0.498275     -0.00333023         2.82843       -0.010937         24.3184     0.000585362        0.768253               6
     65536           63985               3              10            0.01        0.498272     -0.00563266         2.82843      -0.0106929         24.3189     0.000563136        0.760201               3
     65536           63994               3              10            0.01        0.498234     -0.00765893         2.82843      -0.0118983         24.3198     0.000603833        0.771413               4
     65536           64052               3              10            0.01        0.498276     -0.00464322         2.82843      -0.0106118         24.3185     0.000570734        0.772727               0
     65536           63991               3              10            0.01        0.498335    -0.000423875         2.82843     -0.00997824         24.3176     0.000550023        0.767947               2
     65536           63977               3              10            0.01        0.498255      0.00585363         2.82843      -0.0105352         24.3188     0.000587436        0.776971               5
     65536           63978               3              10            0.01        0.498233     -0.00569861         2.82843      -0.0117767         24.3187     0.000586827        0.785707               1
     65536           64066               3              10            0.01        0.498309    -0.000580763         2.82843      -0.0101815         24.3183     0.000566837        0.775207               6
     65536           64032               3              10            0.01        0.498328      0.00292574         2.82843      -0.0103731         24.3198      0.00058926        0.777477               3
     65536           63989               3              10            0.01        0.498311      0.00742174         2.82843      -0.0091285         24.3186     0.000551703        0.811283               4
     65536           63960               3              10            0.01        0.498322      0.00935501         2.82843     -0.00917307         24.3179     0.000542174        0.769847               0
     65536           64006               3              10            0.01        0.498339     -0.00222989         2.82843      -0.0101865         24.3191      0.00054118        0.795066               2
     65536           63962               3              10            0.01        0.498197     -0.00337572         2.82843      -0.0105847         24.3183     0.000578245        0.789235               5
     65536           64011               3              10            0.01         0.49829     -0.00068591         2.82843      -0.0105362         24.3183     0.000560756        0.776552               1
     65536           64068               3              10            0.01        0.498314      0.00335145         2.82843     -0.00995803         24.3197     0.000564813        0.771249               6
     65536           64076               3              10            0.01        0.498299      0.00570374         2.82843      -0.0102626         24.3184       0.0005617        0.775346               3
     65536           64007               3              10            0.01        0.498237     -0.00775673         2.82843      -0.0108721         24.3183     0.000571867        0.777532               4
