 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          254351               3             500             0.1            0.58         3746.01               1         765.989         756.926         323.655         11.8459
    262144          254491               3             500             0.1             0.6         4678.96               1         912.606         760.268         514.685         11.9283
    262144          254604               3             500             0.1            0.62          5929.7               1         1229.63          765.32         796.951         12.0946
    262144          254021               3             500             0.1            0.64         6796.02               1         1495.74         770.626         1084.64         11.9291
    262144          253780               3             500             0.1            0.66         7664.81               1         1750.47         776.937         1422.59         12.0797
    262144          253736               3             500             0.1            0.68         8429.94               1         1908.08         782.818         1790.52         12.0696
    262144          253807               3             500             0.1             0.7         9353.84               1         2257.44         790.522         2244.92          12.171
    262144          253554               3             500             0.1            0.72         10610.5               1         2546.45         796.281         2847.86         11.8123
    262144          253785               3             500             0.1            0.74         11490.8               1          2873.8          806.68         3419.66         11.8376
    262144          253546               3             500             0.1            0.76         12462.4               1         3201.01         812.396         4082.68         11.7138
    262144          253606               3             500             0.1            0.78         13388.7               1         3570.49         821.624          4798.5         12.2492
    262144          252945               3             500             0.1             0.8         14883.8               1         4057.29         830.588         5804.67         11.9502
    262144          253359               3             500             0.1            0.82         15512.1               1         4209.06          837.96          6552.3         11.6966
    262144          252890               3             500             0.1            0.84         16140.3               1         4594.72          847.81         7353.52         11.7706
    262144          252617               3             500             0.1            0.86           16884               1         4945.92         858.169         8266.41          12.353
    262144          253211               3             500             0.1            0.88         18196.4               1         5351.93         869.735         9542.21         12.3181
    262144          252839               3             500             0.1             0.9         19254.6               1         5929.89          879.36         10782.6         12.2442
    262144          252403               3             500             0.1            0.92         20404.5               1         6316.18         888.862         12169.2         12.2198
    262144          252250               3             500             0.1            0.94         21375.8               1         6724.03         897.816         13543.7          12.199
    262144          252387               3             500             0.1            0.96         21658.9               1         6947.88         908.934         14546.1          11.972
    262144          252072               3             500             0.1            0.98         23625.5               1         7815.97          919.03         16783.5         12.0467
    262144          252158               3             500             0.1               1         24006.8               1         8159.64         931.021         18005.1         11.8873
    262144          251942               3             500             0.1            1.02         25010.2               1         8654.06         941.511         19768.1         11.7612
    262144          251985               3             500             0.1            1.04         26815.2               1         9353.04         951.759         22299.5         11.6848
    262144          251592               3             500             0.1            1.06           26845               1         9710.45         963.221         23451.8         11.7712
    262144          251463               3             500             0.1            1.08         27546.1               1         9850.37         976.432         25243.3         11.8024
    262144          251312               3             500             0.1             1.1         28942.6               1         10652.5         986.534         27784.9          11.927
    262144          251489               3             500             0.1            1.12           29539               1           10971         996.633           29669         11.7343
    262144          251557               3             500             0.1            1.14         30786.5               1         11828.7         1009.96         32313.5         12.1038
    262144          251307               3             500             0.1            1.16         33061.6               1         13168.1         1023.45         36222.3         11.9617
    262144          251326               3             500             0.1            1.18         32876.5               1         13162.8         1034.81         37558.1         11.6714
    262144          251114               3             500             0.1             1.2         33550.7               1         13647.6         1048.38         39925.3         11.6146
    262144          251011               3             500             0.1            1.22         36082.3               1         14557.2         1060.64         44684.3         11.6086
    262144          250846               3             500             0.1            1.24         36167.7               1         15139.4         1071.67         46569.5         11.5959
    262144          250631               3             500             0.1            1.26         35736.8               1         15180.9         1082.78         47801.5         11.6023
    262144          250946               3             500             0.1            1.28         38270.3               1         16233.3         1097.26         53134.5         11.6193
    262144          251091               3             500             0.1             1.3           40041               1         17464.3          1108.5         57659.1         11.6219
    262144          250489               3             500             0.1            1.32         40448.1               1         17781.3         1118.59         60364.8         11.6423
    262144          250396               3             500             0.1            1.34         42180.2               1           19057         1134.61         65193.8         11.6778
    262144          250482               3             500             0.1            1.36         42850.2               1         19434.4         1147.75         68543.1         11.5982
    262144          250641               3             500             0.1            1.38           44005               1         20503.7         1160.77         72801.9         11.6078
    262144          250211               3             500             0.1             1.4         45529.2               1         21738.9         1171.04           77855         11.6071
    262144          250231               3             500             0.1            1.42         46898.5               1         22494.1         1183.53         82841.5         11.6018
    262144          249888               3             500             0.1            1.44         46457.8               1         22152.8         1196.58         84720.4         11.6134
    262144          249888               3             500             0.1            1.46         47012.1               1           22997         1211.19           88458         11.6114
    262144          249985               3             500             0.1            1.48         48247.5               1         23512.5         1223.92         93619.5         11.6115
    262144          250055               3             500             0.1             1.5         50943.3               1         25710.4         1233.45          101887         11.6223
    262144          250056               3             500             0.1            1.52         51451.1               1           26026         1249.42          106010         11.6112
    262144          249571               3             500             0.1            1.54         52787.6               1         27531.4         1264.89          111994         11.6283
    262144          249918               3             500             0.1            1.56         53321.5               1         28360.2         1275.06          116433         11.6217
    262144          249351               3             500             0.1            1.58         55530.1               1         29760.7         1290.49          124743         11.6098
    262144          249306               3             500             0.1             1.6         57584.9               1         30563.1         1302.84          133021         11.6414
    262144          249445               3             500             0.1            1.62         56968.5               1         31188.2         1313.08          135266         11.6245
    262144          249444               3             500             0.1            1.64         56854.1               1         31232.2         1330.12          138701         11.6205
    262144          249682               3             500             0.1            1.66         58423.9               1         32911.5          1341.3          146387         11.6217
    262144          248951               3             500             0.1            1.68         59443.1               1         33219.4         1354.99          152911         11.6204
    262144          249137               3             500             0.1             1.7         61981.8               1           35001         1370.17          163632         11.7269
    262144          248747               3             500             0.1            1.72           63243               1         36163.8         1380.91          171287         11.5842
    262144          248857               3             500             0.1            1.74           64259               1         36979.1         1397.61          178486         11.5849
    262144          248418               3             500             0.1            1.76         64717.3               1         38566.9         1409.35          184289         11.5952
    262144          248647               3             500             0.1            1.78         65981.6               1         39685.7         1425.05          192561          11.583
    262144          248305               3             500             0.1             1.8         67493.2               1           40230         1435.33          201805         11.6075
    262144          248653               3             500             0.1            1.82         68474.7               1         42622.9          1450.5          209697         11.6201
    262144          248745               3             500             0.1            1.84         70749.1               1         43755.6         1463.02          221841         11.5959
    262144          248589               3             500             0.1            1.86         71180.4               1         44482.4         1476.14          228461         11.6007
    262144          248455               3             500             0.1            1.88         71257.4               1           44478         1487.66          234038         11.6112
    262144          248146               3             500             0.1             1.9         72842.3               1         46788.6         1504.58          244750         11.6001
    262144          247945               3             500             0.1            1.92         74944.5               1         48701.7         1515.42          257539         11.6157
    262144          248607               3             500             0.1            1.94         76461.3               1         49316.2          1532.3          268654         11.5863
    262144          248046               3             500             0.1            1.96         76302.3               1         50853.6         1546.05          274047         11.5991
    262144          247743               3             500             0.1            1.98         77492.3               1           51434          1557.3          284428         11.6045
    262144          248215               3             500             0.1               2         79940.5               1         52662.6         1574.99          299777         11.6085
    262144          248157               3             500             0.1            2.02         79844.6               1         55314.6         1587.99          305837         11.5936
    262144          247847               3             500             0.1            2.04         83437.5               1           57373         1600.58          326374         11.5987
    262144          247506               3             500             0.1            2.06         82209.2               1         57541.4         1617.15          328311         11.5971
    262144          247837               3             500             0.1            2.08         85885.5               1         59705.9         1626.31          350104         11.5895
