 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          253938               2             100             0.1            1.04         629.068               1               0         126.758         523.133         1.98157
    262144          254308               2             100             0.1            1.06         640.824               1               0         129.035         559.824         1.98292
    262144          254028               2             100             0.1            1.08         703.434               1               0         129.635         644.627         1.98756
    262144          253929               2             100             0.1             1.1         691.004               1               0         131.608         663.364         2.00072
    262144          253510               2             100             0.1            1.12         768.129               1               0         132.706         771.509         2.02657
    262144          253699               2             100             0.1            1.14          746.79               1               0         135.185         783.831         2.07274
    262144          253820               2             100             0.1            1.16         726.439               1               0         137.027         795.886         2.02184
    262144          253349               2             100             0.1            1.18         738.627               1               0         137.201         843.808         1.96155
    262144          253203               2             100             0.1             1.2         792.484               1               0         138.844         943.056         1.95131
    262144          253104               2             100             0.1            1.22         833.881               1               0         141.549         1032.68         1.95157
    262144          253249               2             100             0.1            1.24         772.133               1               0         142.892         994.198         1.98915
    262144          252745               2             100             0.1            1.26         838.283               1               0         144.478         1121.29         2.01436
    262144          253190               2             100             0.1            1.28         859.613               1               0         145.315         1193.49         1.99571
    262144          252621               2             100             0.1             1.3         878.194               1               0          147.59          1264.6         2.07682
    262144          252933               2             100             0.1            1.32         874.523               1               0         149.956         1305.14         1.99122
    262144          252687               2             100             0.1            1.34         889.734               1               0         150.946         1375.17         2.08302
    262144          252848               2             100             0.1            1.36          940.27               1               0         152.278         1504.06         2.01542
    262144          252326               2             100             0.1            1.38          1001.5               1               0         154.314         1656.88          1.9771
    262144          252789               2             100             0.1             1.4         933.649               1               0         156.191         1596.54         2.02464
    262144          252427               2             100             0.1            1.42         966.829               1               0         158.604         1707.81          2.0185
    262144          252273               2             100             0.1            1.44         1003.76               1               0         159.899         1830.45         1.95943
    262144          252498               2             100             0.1            1.46         1046.03               1               0         161.021          1968.2         2.00425
    262144          252615               2             100             0.1            1.48         1030.16               1               0         162.699         1998.92         1.97197
    262144          252359               2             100             0.1             1.5         1116.63               1               0         164.398         2233.26         2.01093
    262144          252674               2             100             0.1            1.52         1124.72               1               0         166.381         2317.38         2.02453
    262144          252335               2             100             0.1            1.54         1160.69               1               0         168.425         2462.52         2.03859
    262144          252318               2             100             0.1            1.56         1088.63               1               0         170.447         2377.14         2.02129
    262144          252256               2             100             0.1            1.58         1176.22               1               0         172.067         2642.27         1.95501
    262144          252232               2             100             0.1             1.6          1212.3               1               0         173.973         2800.42         2.00902
    262144          251778               2             100             0.1            1.62         1195.15               1               0         175.521         2837.77         1.97399
    262144          251454               2             100             0.1            1.64         1190.36               1               0          177.72            2904          1.9924
    262144          251682               2             100             0.1            1.66         1257.76               1               0          177.66         3151.45         2.03007
    262144          252123               2             100             0.1            1.68         1299.08               1               0         181.731         3341.76         1.97519
    262144          251778               2             100             0.1             1.7          1430.1               1               0         180.951         3775.46         1.94676
    262144          251696               2             100             0.1            1.72         1343.08               1               0          183.35          3637.6         1.94482
    262144          251640               2             100             0.1            1.74         1312.67               1               0         185.454         3646.08         1.94506
    262144          251277               2             100             0.1            1.76         1437.55               1               0         187.108         4093.55         1.94333
    262144          251580               2             100             0.1            1.78         1412.84               1               0         188.042         4123.24          1.9436
    262144          251212               2             100             0.1             1.8         1356.28               1               0         192.366         4055.29         1.95418
    262144          251342               2             100             0.1            1.82         1453.33               1               0         192.582         4450.69         2.04011
    262144          251399               2             100             0.1            1.84         1449.84               1               0         195.347         4546.11         1.95873
    262144          251406               2             100             0.1            1.86          1532.1               1               0         195.803         4917.42         1.95344
    262144          251270               2             100             0.1            1.88         1668.67               1               0         198.644         5480.59         1.94822
    262144          250950               2             100             0.1             1.9         1466.98               1               0         201.349         4929.05         1.94705
    262144          250932               2             100             0.1            1.92         1507.58               1               0         202.139         5180.66         1.95353
    262144          250951               2             100             0.1            1.94         1519.76               1               0         204.277         5339.83         1.94701
    262144          251211               2             100             0.1            1.96         1508.09               1               0          206.24         5416.47         1.94672
    262144          250895               2             100             0.1            1.98         1735.75               1               0         208.006         6370.88         1.95498
    262144          250501               2             100             0.1               2         1748.69               1               0         209.035         6557.58         1.94536
    262144          250593               2             100             0.1            2.02         1638.25               1               0         210.973         6275.17         1.95424
    262144          250555               2             100             0.1            2.04         1691.94               1               0         213.201         6618.21         1.94717
    262144          250392               2             100             0.1            2.06          1699.5               1               0         214.972         6787.14         1.94653
    262144          250392               2             100             0.1            2.08         1757.65               1               0         216.175         7164.89         1.95357
