 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          257163               1             100             0.1            0.96         127.663               1               0         60.9499         85.7386         1.59043
    262144          257180               1             100             0.1            0.98          142.25               1               0         61.4514         101.054          1.5985
    262144          256760               1             100             0.1               1          140.97               1               0         62.3736         105.727          1.5901
    262144          256834               1             100             0.1            1.02         145.707               1               0         62.9013         115.167         1.59086
    262144          256440               1             100             0.1            1.04         165.137               1               0         63.4976         137.328         1.59837
    262144          256749               1             100             0.1            1.06         164.415               1               0         64.0136         143.633         1.59088
    262144          256309               1             100             0.1            1.08         174.194               1               0         64.5069         159.632         1.59119
    262144          256449               1             100             0.1             1.1         177.596               1               0         66.2591         170.492         1.59862
    262144          256613               1             100             0.1            1.12          173.22               1               0         66.9165         173.982         1.59016
    262144          256434               1             100             0.1            1.14         189.325               1               0         67.5223         198.716          1.5909
    262144          256304               1             100             0.1            1.16         204.698               1               0         67.9486         224.267         1.59826
    262144          256476               1             100             0.1            1.18         175.874               1               0         69.4823         200.918         1.59112
    262144          256434               1             100             0.1             1.2         177.195               1               0         69.6844         210.862         1.59024
    262144          256447               1             100             0.1            1.22         221.017               1               0          71.078         273.708         1.59756
    262144          256371               1             100             0.1            1.24         205.552               1               0         71.2881         264.669         1.59142
    262144          256207               1             100             0.1            1.26         209.261               1               0         72.5985         279.908         1.59081
    262144          256222               1             100             0.1            1.28         220.687               1               0         72.3379         306.402         1.59645
    262144          256049               1             100             0.1             1.3         227.597               1               0         73.9928          327.74          1.5924
    262144          256382               1             100             0.1            1.32         244.907               1               0         74.9698         365.499         1.58954
    262144          256092               1             100             0.1            1.34         249.746               1               0         74.8817         386.008         1.59095
    262144          256282               1             100             0.1            1.36         239.758               1               0         76.4438         383.518         1.60888
    262144          255860               1             100             0.1            1.38         228.727               1               0         77.1607         378.406          1.5907
    262144          255764               1             100             0.1             1.4         247.303               1               0         77.8018         422.888         1.59119
    262144          255662               1             100             0.1            1.42         239.806               1               0         79.8008         423.592         1.59935
    262144          255813               1             100             0.1            1.44         256.978               1               0         80.1807         468.624         1.60149
    262144          255965               1             100             0.1            1.46          275.07               1               0         80.7774         517.572         1.59607
    262144          256028               1             100             0.1            1.48         269.616               1               0         81.1497         523.163         1.59782
    262144          255659               1             100             0.1             1.5         292.683               1               0          82.152         585.365         1.59158
    262144          255755               1             100             0.1            1.52         302.951               1               0         83.0749           624.2         1.58992
    262144          255754               1             100             0.1            1.54         283.862               1               0         83.8987         602.242         1.59927
    262144          255653               1             100             0.1            1.56         267.171               1               0          85.362         583.396         1.59097
    262144          255602               1             100             0.1            1.58         287.209               1               0         85.7402         645.187          1.5907
    262144          255832               1             100             0.1             1.6         295.596               1               0         87.4531         682.828         1.59743
    262144          255469               1             100             0.1            1.62         316.171               1               0         87.9993         750.717         1.59272
    262144          255312               1             100             0.1            1.64         300.228               1               0         88.8058         732.436         1.59238
    262144          255400               1             100             0.1            1.66         316.465               1               0         89.3502         792.934         1.59912
    262144          255685               1             100             0.1            1.68         328.765               1               0         90.1612         845.714         1.59108
    262144          255935               1             100             0.1             1.7         316.383               1               0         91.5774         835.252         1.59123
    262144          255086               1             100             0.1            1.72         340.361               1               0           92.23         921.834         1.59529
    262144          255187               1             100             0.1            1.74         310.998               1               0         93.2167         863.827         1.59326
    262144          255136               1             100             0.1            1.76         344.605               1               0         93.5532         981.297         1.59035
    262144          254893               1             100             0.1            1.78           338.5               1               0         94.6144         987.879         1.59146
    262144          254914               1             100             0.1             1.8         321.117               1               0         95.8058         960.139         1.59793
    262144          254739               1             100             0.1            1.82         354.966               1               0         96.7983         1087.05         1.59084
    262144          254837               1             100             0.1            1.84          367.89               1               0         97.8958         1153.56         1.59044
    262144          254985               1             100             0.1            1.86         355.424               1               0         98.2261         1140.77          1.5984
    262144          255064               1             100             0.1            1.88         383.378               1               0         99.1708         1259.17         1.59024
    262144          255023               1             100             0.1             1.9         379.579               1               0         100.393         1275.38         1.59103
    262144          254552               1             100             0.1            1.92         366.042               1               0         101.406         1257.87          1.5982
    262144          254977               1             100             0.1            1.94         383.989               1               0         101.808         1349.18         1.59146
    262144          255006               1             100             0.1            1.96          391.79               1               0         103.081         1407.15         1.59094
    262144          254942               1             100             0.1            1.98          373.06               1               0         103.615         1369.28         1.60041
    262144          254805               1             100             0.1               2         398.746               1               0         104.274          1495.3         1.59148
    262144          254736               1             100             0.1            2.02         374.612               1               0          105.86         1434.91         1.59289
    262144          254490               1             100             0.1            2.04         454.653               1               0         105.817         1778.42         1.60514
    262144          254632               1             100             0.1            2.06         415.785               1               0         108.422         1660.48         1.59686
    262144          254771               1             100             0.1            2.08         434.449               1               0         108.744         1770.99         1.59151
