 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time          Thread
     65536           62542               3              50            0.01        0.492134        -0.30927         2.82843       -0.273328         125.224       0.0363007         16.7696               3
     65536           62559               3              50            0.01        0.492763       -0.069857         2.82843       -0.252544         125.225       0.0331888         16.7577               1
     65536           62603               3              50            0.01        0.493358        0.286366         2.82843       -0.202651         125.217       0.0293038         16.7616               2
     65536           62631               3              50            0.01         0.49172       -0.684007         2.82843       -0.287483         125.223       0.0369936         16.7668               6
     65536           62492               3              50            0.01        0.493163       0.0306455         2.82843       -0.209293        -33348.4         7.94754         16.7549               5
     65536           62627               3              50            0.01        0.492878      -0.0808112         2.82843       -0.231995         125.221        0.030655         16.7591               7
     65536           62580               3              50            0.01        0.492726      -0.0496376         2.82843       -0.249893         125.213       0.0326824         16.7594               4
     65536           62542               3              50            0.01        0.486787        -6.08307         2.82843        -0.76444         114.444         293.428         16.7808               0
     65536           62719               3              50            0.01        0.492902       0.0389695         2.82843       -0.237486         125.217       0.0322061         16.7573               1
     65536           62618               3              50            0.01        0.492753       -0.110548         2.82843       -0.245758         125.226       0.0324335         16.7605               3
     65536           62543               3              50            0.01        0.492786       -0.135916         2.82843       -0.226842         125.212       0.0299144           16.76               2
     65536           62670               3              50            0.01        0.493088      -0.0405042         2.82843       -0.218785         125.221       0.0294424         16.7582               6
     65536           62403               3              50            0.01        0.493102       -0.214246         2.82843       -0.237227        -33348.4         8.31911         16.7689               5
     65536           62532               3              50            0.01        0.493039        0.033499         2.82843       -0.218651          125.22       0.0297529         16.7683               7
     65536           62513               3              50            0.01        0.492825       0.0206535         2.82843       -0.226941         125.227       0.0311531         16.7657               4
     65536           62572               3              50            0.01        0.492974         0.11079         2.82843       -0.227512          125.22       0.0311554          16.755               3
     65536           62577               3              50            0.01        0.492824       -0.106098         2.82843       -0.229587         125.231       0.0305851         16.7571               1
     65536           62369               3              50            0.01        0.498953         5.17519         2.82843        0.272615         114.493         330.508          16.774               0
     65536           62599               3              50            0.01        0.493057       0.0142699         2.82843       -0.230558         125.215        0.030841         16.7617               2
     65536           62591               3              50            0.01        0.493169        0.215909         2.82843       -0.220057         125.212       0.0303364         16.7544               6
     65536           62556               3              50            0.01         0.49353        0.388305         2.82843       -0.215834        -33348.4         8.45733         16.7601               5
     65536           62506               3              50            0.01        0.492972       0.0666671         2.82843       -0.215223         125.224       0.0297929         16.7584               7
     65536           62534               3              50            0.01        0.492784      -0.0748953         2.82843       -0.230409         125.223       0.0308555         16.7761               4
     65536           62511               3              50            0.01        0.492753       -0.145841         2.82843        -0.23681         125.218       0.0308929         16.7571               3
     65536           62611               3              50            0.01        0.493037       0.0222026         2.82843       -0.219892         125.224       0.0298276         16.7569               1
     65536           62573               3              50            0.01        0.488603        -3.32917         2.82843       -0.354507         114.385          361.87         16.7808               0
     65536           62567               3              50            0.01        0.493029      -0.0554349         2.82843       -0.228774         125.219       0.0303767          16.762               2
     65536           62527               3              50            0.01        0.492737        -0.12922         2.82843       -0.246969          125.23       0.0321397         16.7593               6
     65536           62435               3              50            0.01        0.492754       -0.506862         2.82843       -0.268304        -33348.4         9.22733         16.7627               5
     65536           62614               3              50            0.01        0.492839       -0.127389         2.82843       -0.236539          125.22       0.0307821         16.7549               7
     65536           62536               3              50            0.01        0.492933       0.0358589         2.82843       -0.224544         125.215       0.0307347         16.7691               4
     65536           62478               3              50            0.01        0.493044       0.0205476         2.82843       -0.222517         125.215       0.0300831         16.7638               3
     65536           62635               3              50            0.01        0.492992       0.0666061         2.82843        -0.22995         125.211       0.0310592         16.7658               1
     65536           62387               3              50            0.01        0.495261         3.10364         2.82843      -0.0789317         114.506         364.316         16.7891               0
     65536           62580               3              50            0.01         0.49314       0.0723198         2.82843       -0.228865         125.225       0.0307881         16.7589               2
     65536           62520               3              50            0.01        0.492995        0.101984         2.82843       -0.219977         125.211       0.0303471         16.7621               6
     65536           62429               3              50            0.01        0.493768        0.141895         2.82843        -0.20714        -33348.4         7.48706         16.7665               5
     65536           62624               3              50            0.01        0.492862       0.0497964         2.82843       -0.238728         125.221       0.0324228         17.2378               4
     65536           62541               3              50            0.01        0.493094        0.110835         2.82843       -0.206826         125.219       0.0290743         17.2992               7
     65536           62451               3              50            0.01        0.493003        0.213251         2.82843       -0.215612         125.228       0.0313082         17.2111               3
     65536           62612               3              50            0.01        0.492859       -0.120614         2.82843       -0.245379         125.213       0.0321549         17.2724               1
     65536           62584               3              50            0.01        0.492995        0.065708         2.82843       -0.237302         125.226       0.0324917          17.278               2
     65536           62471               3              50            0.01        0.489054        -3.01934         2.82843       -0.326533         114.441         327.796          17.326               0
     65536           62573               3              50            0.01        0.492791     -0.00990902         2.82843       -0.227413         125.216       0.0310672         17.3201               6
     65536           62441               3              50            0.01        0.493484        0.292943         2.82843       -0.189644        -33348.4         9.46817         17.2734               5
     65536           62665               3              50            0.01        0.492762      -0.0201865         2.82843       -0.231292         125.205       0.0310813         16.9617               4
     65536           62656               3              50            0.01        0.492577       -0.227586         2.82843       -0.257241          125.22        0.033743         16.9627               3
     65536           62504               3              50            0.01        0.492872       0.0667251         2.82843       -0.221098         125.215        0.030756          16.998               7
     65536           62563               3              50            0.01          0.4931        0.111462         2.82843       -0.224901         125.222       0.0320001         17.0732               1
     65536           62411               3              50            0.01        0.495092      -0.0570798         2.82843      -0.0300393         114.617         343.251         17.0204               0
     65536           62573               3              50            0.01        0.492811        0.078926         2.82843       -0.224987         125.216       0.0308028         16.9345               6
     65536           62502               3              50            0.01        0.492864       0.0950034         2.82843       -0.232775         125.214       0.0315527         17.0859               2
     65536           62414               3              50            0.01        0.492898       -0.442793         2.82843       -0.247894        -33348.4         7.46097          16.962               5
     65536           62500               3              50            0.01        0.492802       -0.126813         2.82843       -0.230608         125.218       0.0306584         16.9594               4
     65536           62574               3              50            0.01        0.493032       0.0537303         2.82843       -0.214188         125.218        0.029876         16.9287               3
     65536           62463               3              50            0.01        0.492739       -0.102733         2.82843       -0.238757         125.221        0.031808         17.0254               7
     65536           62589               3              50            0.01        0.492877      -0.0592639         2.82843       -0.238135         125.214       0.0315718         16.9593               1
     65536           62424               3              50            0.01        0.495206         2.24801         2.82843        0.281393         114.435         333.297         16.9283               0
     65536           62491               3              50            0.01        0.493783        0.405538         2.82843       -0.176934        -33348.4         8.22973         16.9316               5
     65536           62597               3              50            0.01        0.492653       -0.121733         2.82843       -0.233513         125.216       0.0313516          16.987               6
     65536           62576               3              50            0.01        0.492674      -0.0854096         2.82843       -0.239331         125.212       0.0327735         16.9717               2
     65536           62576               3              50            0.01        0.493056       0.0972511         2.82843       -0.223895         125.229       0.0313027         16.9899               4
     65536           62554               3              50            0.01        0.492924       0.0164703         2.82843       -0.235892         125.209       0.0311791         16.9758               3
     65536           62493               3              50            0.01        0.492944        0.029757         2.82843       -0.215753         125.218       0.0302169         17.0187               7
     65536           62578               3              50            0.01        0.492996      -0.0708503         2.82843       -0.222313         125.226       0.0294026         16.9937               1
     65536           62442               3              50            0.01        0.492972        0.255762         2.82843       -0.226391        -33348.4         7.24725         16.9236               5
     65536           62370               3              50            0.01         0.49071       0.0781584         2.82843       -0.157095         114.532         294.427         17.0447               0
     65536           62507               3              50            0.01        0.492897       -0.159006         2.82843        -0.24402         125.222       0.0320318         17.0079               6
     65536           62565               3              50            0.01        0.492845      -0.0295968         2.82843       -0.234862         125.213       0.0320534          17.154               2
     65536           62499               3              50            0.01        0.492862       -0.114035         2.82843       -0.240489         125.221        0.031774         16.9308               4
     65536           62514               3              50            0.01        0.492891      -0.0344347         2.82843       -0.236118         125.223       0.0315389         17.0103               3
     65536           62618               3              50            0.01        0.492884      -0.0467485         2.82843       -0.229286         125.206       0.0312666         16.9662               7
     65536           62600               3              50            0.01        0.493137        0.145607         2.82843       -0.208896         125.206       0.0288891         16.9112               1
     65536           62410               3              50            0.01        0.492461        -0.16298         2.82843        -0.21427        -33348.4         9.60536         16.9105               5
     65536           62526               3              50            0.01        0.490554       -0.191089         2.82843       -0.352904         114.629         380.693         16.9608               0
     65536           62604               3              50            0.01        0.493215        0.120353         2.82843       -0.218721          125.22        0.030056         16.9859               6
     65536           62648               3              50            0.01        0.492904       0.0864195         2.82843       -0.225289         125.213       0.0315256         16.9944               2
     65536           62606               3              50            0.01         0.49309       0.0159572         2.82843       -0.229563         125.226       0.0308001         17.0254               4
     65536           62637               3              50            0.01         0.49296        -0.01089         2.82843       -0.232021          125.23       0.0317535         17.0853               3
     65536           62452               3              50            0.01        0.492846       0.0128149         2.82843       -0.243358         125.218       0.0335549          16.963               1
     65536           62567               3              50            0.01        0.492978      -0.0316898         2.82843       -0.229255         125.221       0.0310111         17.0095               7
     65536           62393               3              50            0.01        0.492787       -0.130948         2.82843       -0.233065        -33348.4          8.3806         17.0088               5
     65536           62496               3              50            0.01        0.490936        0.411648         2.82843       0.0453892         114.515         267.496         16.9971               0
     65536           62703               3              50            0.01        0.492974      -0.0138222         2.82843        -0.23437         125.224       0.0310575         16.9922               6
     65536           62593               3              50            0.01        0.492731      -0.0595112         2.82843       -0.251826         125.224       0.0338958         16.9676               2
     65536           62526               3              50            0.01        0.493058     -0.00121639         2.82843       -0.223435         125.225       0.0297942         16.9899               4
     65536           62544               3              50            0.01        0.492821       -0.138817         2.82843       -0.237443         125.215       0.0315952         16.9572               1
     65536           62518               3              50            0.01        0.492982        0.115315         2.82843       -0.223164          125.22       0.0310827         17.0057               3
     65536           62607               3              50            0.01        0.493041        0.151976         2.82843       -0.219746         125.208       0.0306105         16.9984               7
     65536           62394               3              50            0.01        0.493049        0.221552         2.82843       -0.204514        -33348.4         9.39985         16.9902               5
     65536           62594               3              50            0.01        0.493002        0.174026         2.82843       -0.218338         125.216       0.0305048         16.9336               6
     65536           62612               3              50            0.01        0.490113         2.40208         2.82843       0.0351631         114.599         298.519         17.0025               0
     65536           62556               3              50            0.01         0.49285      -0.0676074         2.82843       -0.230121         125.213       0.0306468         17.0201               2
     65536           62581               3              50            0.01         0.49306       0.0419951         2.82843       -0.231983         125.214       0.0313292         17.0388               4
     65536           62517               3              50            0.01        0.493098          0.1111         2.82843       -0.228476         125.224       0.0313675         17.0074               1
     65536           62579               3              50            0.01        0.492606       -0.560377         2.82843       -0.286062        -33348.4         8.37708          16.996               5
     65536           62633               3              50            0.01        0.492737      -0.0182908         2.82843       -0.241308         125.215       0.0331525         17.0311               7
     65536           62535               3              50            0.01        0.492751      -0.0708447         2.82843       -0.241835         125.216       0.0322627         17.0933               3
     65536           62602               3              50            0.01        0.492654      -0.0360131         2.82843       -0.238993         125.224       0.0329537         17.0622               6
     65536           62543               3              50            0.01        0.485309        -2.51276         2.82843       -0.487965         114.761         274.801         17.2255               0
     65536           62590               3              50            0.01        0.492985       0.0823728         2.82843       -0.223147         125.215       0.0301804         17.0453               2
     65536           62547               3              50            0.01        0.492976        0.115316         2.82843       -0.233768         125.225       0.0323785          16.957               4
     65536           62522               3              50            0.01        0.492876       0.0456728         2.82843       -0.223186         125.221       0.0305777         16.9827               1
     65536           62411               3              50            0.01        0.493726        0.697234         2.82843       -0.165846        -33348.4         10.1477         16.9382               5
     65536           62542               3              50            0.01        0.492774      -0.0471355         2.82843       -0.247305         125.228       0.0331204         16.9588               7
     65536           62504               3              50            0.01        0.492893      -0.0119249         2.82843       -0.235931         125.222       0.0319947         16.9408               3
     65536           62547               3              50            0.01        0.492726       -0.150609         2.82843       -0.232938         125.216       0.0308067         16.9846               6
     65536           62576               3              50            0.01         0.49282       0.0502158         2.82843       -0.212148         125.216        0.029681         16.8793               2
     65536           62498               3              50            0.01        0.490334        -1.56399         2.82843        -0.20484         114.548         335.438          16.929               0
     65536           62554               3              50            0.01        0.492746      -0.0478406         2.82843       -0.236622         125.211       0.0318206          16.933               4
     65536           62463               3              50            0.01        0.492785      0.00848456         2.82843       -0.240309         125.224        0.032856         16.9174               1
     65536           62499               3              50            0.01        0.492332       -0.506247         2.82843       -0.291683        -33348.4         8.81929          16.895               5
     65536           62753               3              50            0.01        0.492868       0.0365793         2.82843       -0.235503         125.216       0.0317849           16.95               7
     65536           62597               3              50            0.01        0.492917      -0.0588486         2.82843       -0.235224         125.225        0.031261           17.05               3
     65536           62621               3              50            0.01        0.493027     -0.00152695         2.82843       -0.233773         125.222       0.0311847         16.9021               6
     65536           62590               3              50            0.01         0.49272       -0.207905         2.82843       -0.242522          125.22       0.0316059         16.9206               2
     65536           62513               3              50            0.01        0.493462         2.44181         2.82843         0.15859         114.288         349.438         16.9718               0
     65536           62547               3              50            0.01        0.492841      -0.0301521         2.82843       -0.230879         125.227       0.0318064         16.9805               4
     65536           62585               3              50            0.01        0.492768    -0.000945704         2.82843       -0.237248         125.231       0.0325507          16.948               1
     65536           62503               3              50            0.01        0.493344       -0.115091         2.82843       -0.199423        -33348.4         8.06944         16.9884               5
     65536           62649               3              50            0.01        0.492795       -0.132993         2.82843       -0.237672         125.217       0.0311804         16.9559               7
     65536           62578               3              50            0.01        0.493035      -0.0697303         2.82843       -0.226522         125.226       0.0302845          16.939               3
     65536           62505               3              50            0.01         0.49303        0.169277         2.82843       -0.218715         125.215       0.0307428         16.9623               6
     65536           62590               3              50            0.01        0.493136         0.17325         2.82843       -0.227623          125.21       0.0318351         17.0011               2
     65536           62535               3              50            0.01        0.488579        -1.16826         2.82843        -0.34335         114.488         345.207          16.987               0
     65536           62576               3              50            0.01        0.492902      -0.0564036         2.82843       -0.234585         125.218       0.0310286         16.9983               4
     65536           62522               3              50            0.01         0.49277      -0.0926111         2.82843       -0.233028         125.223       0.0308175         17.0437               1
     65536           62318               3              50            0.01        0.493575       0.0420697         2.82843       -0.194831        -33348.4         7.50187         17.0456               5
     65536           62531               3              50            0.01        0.493174     -0.00128063         2.82843       -0.217013         125.217       0.0288568         17.0131               3
     65536           62618               3              50            0.01        0.493061        0.110531         2.82843       -0.190999         125.211       0.0271918         17.1397               7
     65536           62645               3              50            0.01        0.492691       -0.131421         2.82843       -0.252637         125.222       0.0334428         17.0763               6
     65536           62556               3              50            0.01        0.490915        -1.44683         2.82843       -0.134746         114.457         335.322         17.0175               0
     65536           62514               3              50            0.01        0.492789      -0.0727032         2.82843       -0.252282         125.222        0.033317         17.0923               2
     65536           62491               3              50            0.01        0.493014       0.0496294         2.82843       -0.219415         125.221       0.0303564          17.214               4
     65536           62400               3              50            0.01         0.49349         0.26673         2.82843       -0.235156        -33348.4         8.55952         17.2117               5
     65536           62539               3              50            0.01        0.492955     1.21404e-05         2.82843       -0.220231         125.215          0.0299         17.6068               1
     65536           62573               3              50            0.01        0.492935      -0.0539331         2.82843       -0.235886         125.211       0.0313356         17.1847               2
     65536           62582               3              50            0.01        0.492954      -0.0163753         2.82843       -0.237651         125.223       0.0317875         17.3799               6
     65536           62468               3              50            0.01        0.493809        -1.34739         2.82843       -0.335822         114.381         302.688         17.2339               0
     65536           62552               3              50            0.01        0.493177        0.165929         2.82843       -0.205742         125.218       0.0286189         17.5086               3
     65536           62519               3              50            0.01         0.49284      -0.0477926         2.82843       -0.234986         125.213       0.0314285         17.5286               7
     65536           62491               3              50            0.01        0.492915       -0.155328         2.82843       -0.246007         125.214       0.0317393         16.9292               4
     65536           62456               3              50            0.01        0.492957       -0.369185         2.82843       -0.259388        -33348.4         7.73031         16.8292               5
     65536           62602               3              50            0.01        0.492955        0.143888         2.82843       -0.228171         125.219       0.0316797          16.883               1
     65536           62701               3              50            0.01        0.492987       0.0187719         2.82843       -0.228966         125.217        0.030489           16.85               6
     65536           62637               3              50            0.01        0.492845       0.0492816         2.82843       -0.221119         125.224       0.0304508         16.8684               3
     65536           62427               3              50            0.01        0.496504          3.0096         2.82843        0.170837         114.602         335.843         16.9303               0
     65536           62589               3              50            0.01        0.493043       0.0824308         2.82843       -0.213952          125.22       0.0293381         16.9636               2
     65536           62509               3              50            0.01        0.492936      -0.0365695         2.82843       -0.227804          125.22       0.0309207         16.9748               7
     65536           62534               3              50            0.01        0.493226        0.173113         2.82843       -0.210111         125.215       0.0299068         16.7889               4
     65536           62458               3              50            0.01        0.493695      -0.0485053         2.82843       -0.186646        -33348.4         8.80881         16.7674               5
     65536           62485               3              50            0.01        0.492667       -0.152709         2.82843       -0.246413         125.228       0.0326914         16.7776               1
     65536           62544               3              50            0.01        0.492949        0.205607         2.82843       -0.223183         125.229       0.0318115         16.8183               6
     65536           62551               3              50            0.01        0.492746      -0.0935071         2.82843       -0.235228         125.221       0.0319076         16.7898               3
     65536           62528               3              50            0.01        0.492878      -0.0382216         2.82843       -0.228662         125.221       0.0311266         16.7597               2
     65536           62505               3              50            0.01        0.490484        -3.05872         2.82843       -0.230655         114.405         366.184         16.8495               0
     65536           62593               3              50            0.01        0.493009        0.122672         2.82843       -0.231053         125.219       0.0321953         16.8075               7
     65536           62264               3              50            0.01        0.493792        0.503053         2.82843       -0.161344        -33348.4         7.86081         16.7657               5
     65536           62621               3              50            0.01         0.49288       -0.219862         2.82843         -0.2444         125.224       0.0312193         16.8323               4
     65536           62616               3              50            0.01        0.492972        0.150759         2.82843       -0.225146         125.215       0.0312333         16.7633               1
     65536           62627               3              50            0.01        0.492933       0.0782975         2.82843       -0.217653         125.213       0.0297625          16.763               3
     65536           62580               3              50            0.01        0.492954        0.158691         2.82843        -0.21595         125.221       0.0299287         16.7792               2
     65536           62648               3              50            0.01        0.492538        -0.25854         2.82843       -0.243034         125.218       0.0316236         16.9121               6
     65536           62541               3              50            0.01        0.496602         2.74392         2.82843        0.156425         114.283         435.204         16.8051               0
     65536           62557               3              50            0.01        0.492763      -0.0513681         2.82843       -0.235906         125.218       0.0314349         16.7624               7
     65536           62487               3              50            0.01        0.492786       -0.309542         2.82843        -0.26486        -33348.4         8.80051         16.8825               5
     65536           62556               3              50            0.01        0.493319        0.242078         2.82843        -0.20306         125.223       0.0286625         16.8923               4
     65536           62728               3              50            0.01        0.492671      -0.0995868         2.82843       -0.243105         125.225       0.0321891         16.8458               1
     65536           62576               3              50            0.01        0.492777       -0.171443         2.82843       -0.240706         125.213       0.0314179         16.8994               3
     65536           62480               3              50            0.01        0.492637       -0.118534         2.82843        -0.24574         125.221       0.0332609         16.9402               2
     65536           62586               3              50            0.01        0.493055       0.0428373         2.82843       -0.244322         125.233       0.0330137         16.8468               6
     65536           62548               3              50            0.01        0.491114          1.6112         2.82843       0.0794673         114.493         355.058         16.8932               0
     65536           62606               3              50            0.01        0.492866      -0.0451653         2.82843       -0.224062          125.22       0.0297926         16.9072               7
     65536           62565               3              50            0.01        0.492835       0.0809373         2.82843       -0.233962          125.21       0.0323054         16.9339               4
     65536           62409               3              50            0.01        0.493405       0.0155633         2.82843       -0.228001        -33348.4         8.48358         17.0145               5
     65536           62550               3              50            0.01         0.49287       0.0712704         2.82843       -0.221039         125.217       0.0308454         16.9488               1
     65536           62603               3              50            0.01        0.492874       -0.101781         2.82843        -0.23384         125.218       0.0308903         16.9392               2
     65536           62571               3              50            0.01         0.49297        0.169678         2.82843       -0.229701         125.231       0.0322012         16.9513               6
     65536           62619               3              50            0.01         0.49312        0.185602         2.82843       -0.206794         125.215       0.0293985         17.0836               3
     65536           62563               3              50            0.01        0.487892        -1.79915         2.82843       -0.416208         114.681         315.452         16.9675               0
     65536           62569               3              50            0.01        0.492956      -0.0673872         2.82843       -0.236554          125.23       0.0318536         16.9437               7
     65536           62559               3              50            0.01        0.492673       -0.128009         2.82843       -0.247225          125.23       0.0324421         16.9151               4
     65536           62339               3              50            0.01        0.493374      -0.0432866         2.82843       -0.179456        -33348.4         8.39003         16.9497               5
     65536           62548               3              50            0.01        0.492728      -0.0154799         2.82843       -0.231124         125.214       0.0312768         16.9455               1
     65536           62497               3              50            0.01         0.49263       -0.184722         2.82843       -0.239056         125.227        0.031708         16.8746               6
     65536           62580               3              50            0.01        0.493077        0.095805         2.82843       -0.221827         125.218       0.0307029         16.9569               2
