 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          261989               1             500             0.1             0.1        -5923.83               1               0         651.755         1421.72         18.6254
    262144          261939               1             500             0.1            0.12        -4037.25               1               0         551.131         951.176         18.6417
    262144          261861               1             500             0.1            0.14        -2927.92               1               0         480.921         674.593         18.6326
    262144          261831               1             500             0.1            0.16        -2178.52               1               0          430.97          488.86         18.6339
    262144          261768               1             500             0.1            0.18        -1694.23               1               0          392.54         368.664         18.6399
    262144          261670               1             500             0.1             0.2        -1313.88               1               0         362.636         275.915         18.6409
    262144          261563               1             500             0.1            0.22        -1036.04               1               0         339.037         208.867         18.6512
    262144          261507               1             500             0.1            0.24        -846.631               1               0         320.368         162.892         18.6448
    262144          261423               1             500             0.1            0.26        -687.217               1               0          305.49         125.348         18.6398
    262144          261363               1             500             0.1            0.28        -551.382               1               0         293.232         94.6172         18.6376
    262144          261290               1             500             0.1             0.3        -453.972               1               0         283.396         72.6355         18.6401
    262144          261243               1             500             0.1            0.32        -365.593               1               0         275.379         53.9615          18.639
    262144          261083               1             500             0.1            0.34        -293.971               1               0         268.783         39.5096         18.6309
    262144          261008               1             500             0.1            0.36        -239.131               1               0         263.579         28.7914         18.6371
    262144          260900               1             500             0.1            0.38        -186.672               1               0         259.481         19.7126         18.6468
    262144          260830               1             500             0.1             0.4        -143.864               1               0         256.242         12.9477         18.6375
    262144          260760               1             500             0.1            0.42        -106.723               1               0         253.786          7.8548         18.6367
    262144          260622               1             500             0.1            0.44        -74.3126               1               0          252.06         4.19123         18.6385
    262144          260496               1             500             0.1            0.46        -46.4086               1               0         250.874         1.78209         18.6337
    262144          260348               1             500             0.1            0.48        -22.0949               1               0          250.21        0.433059         18.6408
    262144          260325               1             500             0.1             0.5    -5.23869e-10               1               0             250               0         18.6481
    262144          260167               1             500             0.1            0.52          19.692               1               0          250.19        0.401717         18.6431
    262144          260138               1             500             0.1            0.54         36.8288               1               0          250.74         1.53208          18.655
    262144          260007               1             500             0.1            0.56         52.6996               1               0         251.603         3.35169         19.3039
    262144          259773               1             500             0.1            0.58         67.1432               1               0         252.737         5.80118         19.4832
    262144          259724               1             500             0.1             0.6         78.8914               1               0          254.16         8.67806          19.773
    262144          259588               1             500             0.1            0.62         91.6233               1               0         255.785         12.3142         20.2715
    262144          259478               1             500             0.1            0.64         101.381               1               0         257.656         16.1803         19.4621
    262144          259277               1             500             0.1            0.66         111.549               1               0         259.672         20.7034         19.4615
    262144          259097               1             500             0.1            0.68         121.032               1               0         261.885         25.7072         19.0257
    262144          259060               1             500             0.1             0.7         128.784               1               0         264.262         30.9082         19.4187
    262144          258983               1             500             0.1            0.72         135.859               1               0          266.79         36.4646         19.3302
    262144          258736               1             500             0.1            0.74         143.011               1               0         269.408         42.5601         19.0872
    262144          258611               1             500             0.1            0.76         149.669               1               0         272.284         49.0315         19.2194
    262144          258564               1             500             0.1            0.78         154.717               1               0         275.057         55.4505         19.1671
    262144          258245               1             500             0.1             0.8         160.256               1               0         278.126         62.4998         19.1199
    262144          258175               1             500             0.1            0.82         166.095               1               0         281.222         70.1587         19.3456
    262144          258010               1             500             0.1            0.84         169.621               1               0          284.39         77.2794         19.1599
    262144          258000               1             500             0.1            0.86         175.812               1               0         287.639         86.0773         19.1382
    262144          257823               1             500             0.1            0.88         178.736               1               0         291.136          93.729           19.26
    262144          257599               1             500             0.1             0.9         181.778               1               0         294.435         101.796         18.9346
    262144          257418               1             500             0.1            0.92         187.459               1               0         297.889         111.801         19.1111
    262144          257284               1             500             0.1            0.94          188.43               1               0         301.483         119.389          19.101
    262144          257240               1             500             0.1            0.96         193.448               1               0         305.117          129.92         18.8105
    262144          256928               1             500             0.1            0.98         197.446               1               0         308.728         140.265         18.7971
    262144          256993               1             500             0.1               1         196.933               1               0         312.494           147.7          19.487
    262144          256646               1             500             0.1            1.02         202.707               1               0         316.286         160.219         19.2885
    262144          256598               1             500             0.1            1.04          204.57               1               0         320.107         170.121         19.2106
    262144          256478               1             500             0.1            1.06         206.233               1               0         323.959         180.165         19.1129
    262144          256135               1             500             0.1            1.08         209.516               1               0         327.885         192.001         18.8892
    262144          256019               1             500             0.1             1.1         210.096               1               0         331.857         201.693         19.1214
    262144          255893               1             500             0.1            1.12          213.43               1               0         335.838         214.369         19.1397
    262144          255789               1             500             0.1            1.14         215.134               1               0         339.779         225.805          19.655
    262144          255628               1             500             0.1            1.16          216.61               1               0         343.932         237.318         18.6955
    262144          255511               1             500             0.1            1.18         219.435               1               0         347.993         250.682         19.0788
    262144          255208               1             500             0.1             1.2         220.727               1               0         352.071         262.665         18.9646
    262144          255081               1             500             0.1            1.22         224.839               1               0         356.268          278.44         19.0717
    262144          254950               1             500             0.1            1.24         223.502               1               0         360.433         287.781         19.0303
    262144          254586               1             500             0.1            1.26         224.946               1               0          364.65         300.888          19.382
    262144          254605               1             500             0.1            1.28         227.784               1               0         368.783         316.256         19.6919
    262144          254412               1             500             0.1             1.3         229.072               1               0         373.073         329.863         19.1281
    262144          253873               1             500             0.1            1.32         230.234               1               0         377.384         343.602         19.1045
    262144          253924               1             500             0.1            1.34         230.861               1               0         381.661         356.819         19.5074
    262144          253695               1             500             0.1            1.36         230.947               1               0         386.038         369.423         19.2448
    262144          253486               1             500             0.1            1.38         233.317               1               0         390.312             386         18.7916
    262144          253536               1             500             0.1             1.4         232.781               1               0          394.69         398.056         18.9796
    262144          253235               1             500             0.1            1.42         235.205               1               0         399.049         415.466         19.1766
    262144          253023               1             500             0.1            1.44         233.268               1               0         403.309         425.388          18.867
    262144          252910               1             500             0.1            1.46         235.384               1               0         407.759         442.898          18.825
    262144          252693               1             500             0.1            1.48         235.715               1               0         412.302         457.382         18.8443
    262144          252632               1             500             0.1             1.5         239.789               1               0         416.647         479.577         18.8147
    262144          252413               1             500             0.1            1.52         239.456               1               0         421.106         493.375         18.8429
    262144          252077               1             500             0.1            1.54          237.08               1               0          425.61          502.99         18.8479
    262144          251826               1             500             0.1            1.56         240.771               1               0          430.02         525.747         18.8372
    262144          251687               1             500             0.1            1.58         242.101               1               0          434.45         543.855         18.9681
    262144          251497               1             500             0.1             1.6         241.745               1               0          439.07         558.431         19.0404
    262144          251282               1             500             0.1            1.62         242.468               1               0         443.667         575.717         19.0911
    262144          250958               1             500             0.1            1.64           242.9               1               0         448.131         592.578         18.9119
    262144          250828               1             500             0.1            1.66          243.06               1               0         452.586         609.012         18.8282
    262144          250661               1             500             0.1            1.68          241.93               1               0         457.195         622.341         18.8308
    262144          250480               1             500             0.1             1.7         243.634               1               0          461.67         643.193         18.8094
    262144          250358               1             500             0.1            1.72         245.204               1               0         466.366          664.11         18.8285
    262144          249788               1             500             0.1            1.74         245.737               1               0         470.888         682.558           18.84
    262144          249844               1             500             0.1            1.76         245.545               1               0          475.52         699.214          18.833
    262144          249530               1             500             0.1            1.78         246.417               1               0         480.099         719.145         18.8234
    262144          249536               1             500             0.1             1.8         245.628               1               0         484.665         734.428         18.8815
    262144          249199               1             500             0.1            1.82         246.421               1               0         489.275         754.638         18.8925
    262144          248921               1             500             0.1            1.84         247.524               1               0         494.059         776.137         18.8284
    262144          248785               1             500             0.1            1.86         245.932               1               0         498.675         789.344          18.811
    262144          248649               1             500             0.1            1.88          246.82               1               0         503.425         810.655         19.0391
    262144          248603               1             500             0.1             1.9         247.254               1               0         507.983         830.775         19.0952
    262144          248113               1             500             0.1            1.92         250.587               1               0         512.455         861.116          19.311
    262144          247932               1             500             0.1            1.94         250.828               1               0         517.195         881.309          18.934
    262144          247757               1             500             0.1            1.96          249.75               1               0         521.785             897         19.2838
    262144          247379               1             500             0.1            1.98         249.797               1               0         526.585         916.854         19.2027
    262144          247069               1             500             0.1               2         248.439               1               0         531.172         931.647         19.2176
    262144          247212               1             500             0.1            2.02         249.928               1               0          535.89         957.324         19.2381
    262144          246877               1             500             0.1            2.04         250.325               1               0         540.634         979.173         18.8879
    262144          246428               1             500             0.1            2.06         251.132               1               0         545.305         1002.92         18.8972
    262144          246484               1             500             0.1            2.08         251.224               1               0          550.04         1024.09         18.8457
