 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          260492               1             500             0.1             0.1        -4378.36               1               0         654.232         1050.81         7.83176
    262144          260583               1             500             0.1            0.12        -4748.17               1               0         547.452         1118.67         7.84158
    262144          260376               1             500             0.1            0.14        -3609.89               1               0          483.42         831.719         7.84727
    262144          260098               1             500             0.1            0.16        -2261.59               1               0         431.559         507.501         7.83923
    262144          259871               1             500             0.1            0.18         -2562.8               1               0         393.751         557.664         7.83751
    262144          260054               1             500             0.1             0.2        -2485.73               1               0         364.875         522.004         7.84085
    262144          259512               1             500             0.1            0.22        -2047.06               1               0         339.764         412.687         7.84215
    262144          259204               1             500             0.1            0.24        -1889.31               1               0         323.138         363.504         7.84572
    262144          259617               1             500             0.1            0.26        -1721.25               1               0         305.743         313.956         7.85605
    262144          258971               1             500             0.1            0.28        -1536.48               1               0         292.337         263.659         8.00732
    262144          259322               1             500             0.1             0.3        -1339.71               1               0         285.546         214.354         8.31097
    262144          259100               1             500             0.1            0.32        -1097.78               1               0         276.187         162.033         8.36774
    262144          258975               1             500             0.1            0.34        -1086.91               1               0         270.079         146.081         8.09272
    262144          258688               1             500             0.1            0.36        -856.699               1               0         264.094         103.147         8.06863
    262144          258894               1             500             0.1            0.38        -768.826               1               0         259.365          81.188          8.1321
    262144          258699               1             500             0.1             0.4        -621.223               1               0         256.644         55.9101         8.00173
    262144          258706               1             500             0.1            0.42        -501.935               1               0          253.98         36.9424         8.08735
    262144          258241               1             500             0.1            0.44         -350.28               1               0         252.331         19.7558         7.84016
    262144          258658               1             500             0.1            0.46        -244.952               1               0         251.025         9.40615         7.84304
    262144          258648               1             500             0.1            0.48        -114.971               1               0         250.361         2.25344         7.84279
    262144          258683               1             500             0.1             0.5    -1.89175e-10               1               0             250               0         7.84646
    262144          258161               1             500             0.1            0.52         113.764               1               0         250.008         2.32079         8.03015
    262144          258557               1             500             0.1            0.54         219.524               1               0           250.5         9.13219         8.11522
    262144          258351               1             500             0.1            0.56          354.84               1               0          251.08         22.5678         8.02699
    262144          257777               1             500             0.1            0.58         475.642               1               0         252.311         41.0954         8.13356
    262144          258267               1             500             0.1             0.6         572.765               1               0         253.824         63.0041         8.04976
    262144          258066               1             500             0.1            0.62         747.352               1               0         255.555         100.444         8.09714
    262144          257876               1             500             0.1            0.64         786.963               1               0          257.22         125.599         7.98288
    262144          257621               1             500             0.1            0.66         885.735               1               0         258.862         164.392         7.86529
    262144          257857               1             500             0.1            0.68         1027.12               1               0         260.629          218.16          7.9435
    262144          257822               1             500             0.1             0.7          1170.7               1               0          262.88         280.967         7.86418
    262144          258084               1             500             0.1            0.72         1282.73               1               0         265.865         344.286         7.85397
    262144          257424               1             500             0.1            0.74         1333.11               1               0          268.39         396.733         7.98894
    262144          257649               1             500             0.1            0.76         1535.18               1               0         270.576         502.924         8.18826
    262144          257499               1             500             0.1            0.78         1520.35               1               0         273.791         544.894         8.01406
    262144          257522               1             500             0.1             0.8         1655.21               1               0         276.932         645.531          8.5299
    262144          257379               1             500             0.1            0.82         1732.95               1               0         280.188             732         8.80816
    262144          257471               1             500             0.1            0.84         1810.82               1               0         282.818         825.011         8.02712
    262144          257435               1             500             0.1            0.86          2030.9               1               0           285.6         994.329         7.99418
    262144          257429               1             500             0.1            0.88         2089.51               1               0         290.041         1095.74         7.92918
    262144          257048               1             500             0.1             0.9         2146.63               1               0         292.787         1202.11         8.10013
    262144          257179               1             500             0.1            0.92         2374.31               1               0         296.405         1416.04         8.05997
    262144          257119               1             500             0.1            0.94          2439.4               1               0         299.789          1545.6         8.13361
    262144          257322               1             500             0.1            0.96         2523.21               1               0          303.16         1694.59         8.26018
    262144          256657               1             500             0.1            0.98         2738.24               1               0         306.855         1945.24         8.77828
    262144          256897               1             500             0.1               1         2554.61               1               0         309.566         1915.96         8.12814
