 MC-cycles  Accepted_Steps      Dimensions       Particles      Steplength           alpha          dalpha            beta           dbeta          Energy        Variance            Time
    262144          261785               3               1             0.1             0.1        -36.3058               1         -1.3026          3.9022         8.71339       0.0778336
    262144          261725               3               1             0.1            0.12        -25.1556               1        -1.01206         3.36672         5.92666       0.0759428
    262144          261595               3               1             0.1            0.14        -17.3424               1       -0.828787         2.88538          3.9957       0.0759122
    262144          261488               3               1             0.1            0.16        -13.2639               1        -0.69902         2.57082         2.97642       0.0756969
    262144          261349               3               1             0.1            0.18        -10.2979               1       -0.590728         2.35848         2.24083       0.0762089
    262144          261242               3               1             0.1             0.2        -7.57098               1       -0.500589         2.14953         1.58991       0.0758049
    262144          261064               3               1             0.1            0.22        -6.13694               1       -0.448744         2.02663         1.23721       0.0758885
    262144          260890               3               1             0.1            0.24        -5.21633               1       -0.416166         1.93024         1.00362       0.0775715
    262144          260709               3               1             0.1            0.26        -3.97435               1       -0.346606         1.82561        0.724921       0.0757331
    262144          260558               3               1             0.1            0.28        -3.30323               1       -0.306874         1.76111        0.566834       0.0772195
    262144          260396               3               1             0.1             0.3        -2.65854               1       -0.270953         1.70186        0.425366       0.0756392
    262144          260247               3               1             0.1            0.32        -2.17687               1       -0.224796         1.64277        0.321307       0.0754608
    262144          260039               3               1             0.1            0.34        -1.75516               1       -0.206288         1.61354        0.235894       0.0750158
    262144          259867               3               1             0.1            0.36        -1.38766               1       -0.165361         1.58115        0.167074       0.0727252
    262144          259676               3               1             0.1            0.38        -1.08675               1        -0.13693         1.55484        0.114761       0.0760623
    262144          259469               3               1             0.1             0.4       -0.838565               1       -0.113028         1.53703       0.0754708       0.0745716
    262144          259292               3               1             0.1            0.42       -0.618257               1      -0.0874469         1.52249       0.0455037       0.0762401
    262144          259102               3               1             0.1            0.44       -0.430151               1      -0.0614957         1.51179       0.0242605       0.0763468
    262144          258921               3               1             0.1            0.46       -0.272515               1      -0.0407752         1.50563       0.0104646       0.0764492
    262144          258620               3               1             0.1            0.48       -0.129152               1      -0.0205157         1.50141      0.00253138       0.0765188
    262144          258405               3               1             0.1             0.5     -1.5099e-14               1     9.10383e-15             1.5               0       0.0757918
    262144          258171               3               1             0.1            0.52        0.114495               1       0.0199068         1.50057       0.0023357       0.0755225
    262144          257822               3               1             0.1            0.54        0.211626               1        0.037178         1.50493      0.00880366       0.0756501
    262144          257601               3               1             0.1            0.56        0.308004               1       0.0590423          1.5091       0.0195891       0.0756791
    262144          257510               3               1             0.1            0.58        0.392442               1       0.0749166         1.51484        0.033907       0.0761885
    262144          257306               3               1             0.1             0.6         0.46321               1       0.0921929         1.52399       0.0509531       0.0751508
    262144          256981               3               1             0.1            0.62        0.527098               1        0.108761         1.53417       0.0708419       0.0729509
    262144          256802               3               1             0.1            0.64        0.578924               1        0.124498         1.54831       0.0923963       0.0778559
    262144          256589               3               1             0.1            0.66        0.639103               1        0.144505         1.55904        0.118618        0.072522
    262144          256197               3               1             0.1            0.68        0.693967               1        0.158296         1.57141        0.147399       0.0727414
    262144          256064               3               1             0.1             0.7        0.733085               1        0.172111         1.58778         0.17594       0.0722517
    262144          255781               3               1             0.1            0.72        0.788766               1        0.188156         1.59533        0.211705       0.0736017
    262144          255417               3               1             0.1            0.74        0.795742               1        0.195325         1.62115        0.236813       0.0740384
    262144          255148               3               1             0.1            0.76        0.850855               1        0.218471         1.63264         0.27874        0.076605
    262144          254957               3               1             0.1            0.78        0.861365               1        0.221736         1.65617        0.308713       0.0757255
    262144          254691               3               1             0.1             0.8         0.92648               1        0.248831         1.66861        0.361327       0.0758867
    262144          254475               3               1             0.1            0.82        0.924809               1        0.257051         1.69118        0.390639       0.0759211
    262144          254036               3               1             0.1            0.84        0.988075               1        0.276976         1.69993        0.450167        0.076655
    262144          253703               3               1             0.1            0.86        0.989322               1        0.285787         1.72939        0.484372       0.0752551
    262144          253530               3               1             0.1            0.88          1.0189               1        0.300373         1.74099         0.53431       0.0750585
    262144          253188               3               1             0.1             0.9          1.0379               1        0.310364          1.7668        0.581222       0.0760864
    262144          252727               3               1             0.1            0.92         1.06367               1        0.332806         1.78606        0.634372       0.0759366
    262144          252453               3               1             0.1            0.94         1.06131               1        0.329605         1.81101        0.672449       0.0755261
    262144          252165               3               1             0.1            0.96         1.09638               1        0.348276         1.82527        0.736328       0.0771487
    262144          251908               3               1             0.1            0.98         1.10323               1        0.359623         1.85675        0.783731       0.0764634
    262144          251527               3               1             0.1               1         1.14327               1        0.377224         1.86902        0.857454       0.0756816
    262144          251375               3               1             0.1            1.02         1.15045               1         0.40022         1.89529        0.909314       0.0735138
    262144          251195               3               1             0.1            1.04         1.16252               1        0.399206         1.91327        0.966754       0.0751412
    262144          250770               3               1             0.1            1.06         1.16362               1         0.41231         1.94427         1.01654       0.0761642
    262144          250093               3               1             0.1            1.08         1.20076               1        0.434616         1.96015         1.10038       0.0759455
    262144          249852               3               1             0.1             1.1         1.18889               1        0.436611         1.98981         1.14134       0.0760162
    262144          249577               3               1             0.1            1.12          1.2034               1        0.445874         2.01126          1.2087       0.0764812
    262144          249587               3               1             0.1            1.14         1.20906               1        0.465633         2.03877         1.26903        0.076595
    262144          248943               3               1             0.1            1.16          1.2112               1        0.474084         2.06612         1.32699       0.0761843
    262144          248704               3               1             0.1            1.18         1.23098               1        0.489725         2.09018         1.40627        0.075959
    262144          248269               3               1             0.1             1.2         1.23748               1        0.495928         2.11047         1.47261        0.075417
    262144          248000               3               1             0.1            1.22         1.23994               1        0.498963          2.1421         1.53554       0.0742626
    262144          247800               3               1             0.1            1.24          1.2506               1        0.527639         2.16125         1.61027       0.0734068
    262144          247378               3               1             0.1            1.26         1.25613               1        0.526679         2.19296          1.6802       0.0744361
    262144          246755               3               1             0.1            1.28         1.25572               1        0.539882         2.21801         1.74344       0.0766184
    262144          246444               3               1             0.1             1.3         1.28712               1        0.559888         2.22878         1.85346       0.0762276
    262144          246127               3               1             0.1            1.32         1.30281               1        0.574831         2.26694         1.94431       0.0759134
    262144          245809               3               1             0.1            1.34         1.28947               1        0.573142         2.29296         1.99301        0.076151
